symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
3708,上緯投控,21970760.0,14988.0,3274821243.0,153.5,158.0,141.5,143.0,-,5.5,143.00,154,143.50,77,11.14,,,,,,,,,
3709,鑫聯大投控,28445.0,29.0,669095.0,23.9,23.9,23.4,23.4,,0.0,23.40,3,23.50,1,17.46,23.52,100569450,23.40,25.70,21.10,0.8,112.0,3.42,1.12
3710,連展投控,510952.0,370.0,5234331.0,10.2,10.35,10.2,10.3,,0.1,10.25,8,10.30,20,,10.24,287250734,10.30,11.30,9.27,0.0,112.0,0.0,1.71
3711,日月光投控,12863839.0,6762.0,1888318384.0,151.0,151.0,144.5,145.0,+,0.5,145.00,139,145.50,39,19.7,,,,,,,,,
3712,永崴投控,2349547.0,1712.0,106879026.0,46.15,47.0,44.5,45.5,-,0.25,45.50,11,45.55,12,19.7,,,,,,,,,
3713,新晶投控,15060.0,16.0,340257.0,23.0,23.0,22.4,22.7,,0.2,22.45,1,22.75,1,,22.59,78090000,22.70,24.95,20.45,0.0,112.0,0.0,2.68
3714,富采,1272950.0,947.0,50736047.0,39.7,40.05,39.55,39.8,+,0.3,39.80,18,39.85,3,0.0,,,,,,,,,
3715,定穎投控,22514810.0,14006.0,1434297183.0,68.1,69.2,61.2,61.2,-,6.8,--,0,61.20,4568,16.95,,,,,,,,,
4102,永日,218215.0,175.0,8649678.0,39.7,39.9,39.25,39.65,,-0.05,39.65,4,39.70,28,26.79,39.64,42373443,39.65,43.60,35.70,0.8,112.0,2.02,2.64
4104,佳醫,363783.0,585.0,33480488.0,90.5,93.0,90.5,92.6,+,2.1,92.50,4,92.60,2,19.29,,,,,,,,,
4105,東洋,228897.0,279.0,17474465.0,76.3,76.6,76.1,76.5,,0.6,76.30,14,76.50,79,16.85,76.34,248649959,76.50,84.10,68.90,3.5,112.0,4.58,3.2
4106,雃博,56373.0,98.0,1562885.0,27.8,27.8,27.55,27.8,+,0.25,27.65,1,27.90,62,18.41,,,,,,,,,
4107,邦特,111182.0,148.0,13899078.0,124.0,126.0,124.0,126.0,,2.0,125.00,7,126.00,11,19.3,125.01,69298336,126.00,138.50,113.50,4.5,112.0,3.57,2.74
4108,懷特,181585.0,245.0,3566080.0,19.4,19.8,19.4,19.8,+,0.35,19.80,1,19.85,5,0.0,,,,,,,,,
4109,加捷生醫,920352.0,483.0,22569273.0,24.35,24.9,24.25,24.9,,0.75,24.80,4,24.90,4,15.37,24.52,98736681,24.90,27.35,22.45,0.5,112.0,2.01,2.12
4111,濟生,58418.0,89.0,1509063.0,25.8,25.9,25.8,25.8,,0.1,25.80,1,25.85,1,21.32,25.83,56982985,25.80,28.35,23.25,1.0,112.0,3.88,1.21
