symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
2886,兆豐金,10261448,12835,414629979,40.6,40.6,40.2,40.3,-,0.35,40.30,17,40.35,47,17.08,,,,,,,,,
2887,台新金,6662599,2750,120269544,18.05,18.1,18.0,18.05, ,0.0,18.05,815,18.10,"2,470",16.71,,,,,,,,,
2888,新光金,27215000,5111,219807455,8.1,8.12,8.06,8.07,-,0.05,8.07,"2,376",8.08,254,0.0,,,,,,,,,
2889,國票金,5640939,1739,78152138,13.9,13.95,13.8,13.9, ,0.0,13.85,261,13.90,464,23.97,,,,,,,,,
2890,永豐金,11534840,4223,246306477,21.45,21.5,21.2,21.35,-,0.15,21.30,259,21.35,179,13.34,,,,,,,,,
2891,中信金,29623595,7720,941973572,31.65,32.05,31.6,31.8,+,0.15,31.75,212,31.80,195,11.4,,,,,,,,,
2892,第一金,8301509,5929,229776265,27.65,27.75,27.6,27.75, ,0.0,27.70,6,27.75,935,16.82,,,,,,,,,
2897,王道銀行,3648823,665,36471340,10.0,10.05,9.98,9.98,-,0.02,9.98,101,9.99,32,12.02,,,,,,,,,
2901,欣欣,14789,62,393362,26.6,26.85,26.5,26.5,-,0.05,26.50,5,26.55,1,64.63,,,,,,,,,
2903,遠百,3436518,1641,101649555,29.2,29.9,29.05,29.7,+,0.5,29.70,202,29.80,8,15.23,,,,,,,,,
2904,匯僑,64747,45,1183953,18.35,18.4,18.25,18.25,-,0.1,18.25,3,18.30,24,21.73,,,,,,,,,
2905,三商,878981,473,11005125,12.6,12.7,12.35,12.5,-,0.1,12.50,18,12.55,22,0.0,,,,,,,,,
2906,高林,383187,267,7457635,19.55,19.55,19.35,19.55,+,0.1,19.45,2,19.55,25,34.3,,,,,,,,,
2908,特力,221375,91,4560256,20.6,20.65,20.55,20.6,+,0.05,20.60,45,20.65,43,39.62,,,,,,,,,
2910,統領,42001,35,1141377,27.15,27.4,27.0,27.1, ,0.0,27.00,2,27.30,4,23.16,,,,,,,,,
2911,麗嬰房,164700,473,1135534,6.95,6.95,6.85,6.9,-,0.05,6.86,1,6.90,1,0.0,,,,,,,,,
2912,統一超,1052461,1209,284491270,268.5,271.5,268.5,271.5,+,2.0,271.00,2,271.50,107,26.59,,,,,,,,,
2913,農林,1190905,1012,24721356,20.95,20.95,20.6,20.7,-,0.05,20.65,24,20.75,41,0.0,,,,,,,,,
2915,潤泰全,1533600,1844,92100863,60.3,60.4,59.8,59.9,-,0.4,59.90,3,60.00,55,8.53,,,,,,,,,
2916,滿心,393566,307,24991481,63.6,64.5,62.1,62.4,,-0.8,62.3,4,62.4,4,13.54,63.5,"54,626,878",62.4,68.6,56.2,4.0,112.0,6.41,3.0
2923,鼎固-KY,18520,55,452275,24.15,24.75,24.15,24.45,-,0.1,24.40,14,24.70,1,76.41,,,,,,,,,
2924,宏太-KY,12000,7,303250,25.45,25.7,25.0,25.0,,0.0,24.8,1,25.45,1,,25.27,"32,805,174",25.0,27.5,22.5,0.0,112.0,0.0,5.19
2926,誠品生活,2052,4,124260,60.5,60.6,60.5,60.6,,-0.3,60.8,1,60.9,1,,60.56,"47,389,650",60.6,66.6,54.6,0.0,112.0,0.0,5.18
2929,淘帝-KY,109476,103,1074649,9.95,9.95,9.8,9.82,+,0.01,9.81,10,9.83,1,0.0,,,,,,,,,
2937,集雅社,8000,5,291900,36.6,36.8,36.05,36.75,,-0.05,36.1,1,36.75,1,13.08,36.49,"39,583,614",36.75,40.4,33.1,2.0,112.0,5.44,1.53
2939,凱羿-KY,20931,86,587687,27.8,28.3,27.75,28.3,-,0.05,28.20,1,28.30,9,0.0,,,,,,,,,
2941,米斯特,11227,17,966380,87.7,87.7,85.2,85.6,,-2.1,85.2,3,85.9,1,20.58,86.08,"15,390,000",85.6,94.1,77.1,3.5,112.0,4.09,4.81
2945,三商家購,16016,16,723224,45.1,45.6,45.0,45.1, ,0.0,45.10,7,45.50,2,30.07,,,,,,,,,
2947,振宇五金,12016,27,962078,80.5,80.5,80.0,80.0,,0.0,79.6,3,80.3,1,34.48,80.07,"19,268,600",80.0,88.0,72.0,1.3,112.0,1.63,2.1
2948,寶陞,14565,22,970902,66.5,67.0,66.5,66.6,,0.1,66.6,1,67.0,2,15.63,66.66,"28,000,000",66.6,73.2,60.0,3.31428571,112.0,4.98,1.84
2949,欣新網,17659,24,1932347,110.0,110.0,108.5,110.0,,0.0,108.5,2,110.0,1,17.49,109.43,"24,200,000",110.0,121.0,99.0,2.5,112.0,2.27,2.62
3002,歐格,427589,204,6607309,15.6,15.75,15.25,15.25,-,0.4,15.25,15,15.35,3,138.64,,,,,,,,,
3003,健和興,362993,678,25036999,69.3,69.5,68.6,68.7,X,0.0,68.60,8,68.70,4,19.68,,,,,,,,,
3004,豐達科,1080829,938,123553963,116.0,116.0,112.5,115.5,-,0.5,115.00,9,115.50,14,20.26,,,,,,,,,
3005,神基,6531417,5606,842492785,129.0,130.5,127.0,128.5, ,0.0,128.50,4,129.00,113,20.93,,,,,,,,,
3006,晶豪科,3776491,2908,331355042,89.0,89.6,86.8,87.0,-,0.7,87.00,31,87.10,1,0.0,,,,,,,,,
3008,大立光,331878,1733,826096410,,,,,+,5.0,"2,485.00",4,"2,490.00",4,18.56,,,,,,,,,
3010,華立,14380652,8522,1852195619,125.0,130.5,124.0,130.5,+,11.5,130.50,"11,949",--,0,14.58,,,,,,,,,
3011,今皓,370695,175,11212739,30.55,30.7,30.0,30.7,+,0.65,30.45,5,30.70,2,0.0,,,,,,,,,
3013,晟銘電,20163669,11245,1229046371,62.2,62.7,59.8,60.5,-,1.3,60.40,45,60.50,117,46.9,,,,,,,,,
3014,聯陽,1759106,1820,296358941,168.0,170.0,166.0,169.0,+,1.5,168.50,20,169.00,4,17.14,,,,,,,,,
3015,全漢,850907,861,49474478,58.0,58.9,57.6,58.0,-,0.1,58.00,5,58.10,4,18.12,,,,,,,,,
3016,嘉晶,1617855,1979,99065915,62.1,62.2,60.6,61.6,+,0.1,61.10,12,61.60,18,108.07,,,,,,,,,
3017,奇鋐,15735165,18260,8512262928,561.0,563.0,533.0,533.0,-,21.0,533.00,158,534.00,72,38.51,,,,,,,,,
3018,隆銘綠能,219811,113,3244697,14.95,14.95,14.75,14.75,-,0.2,14.75,2,14.95,1,0.0,,,,,,,,,
3019,亞光,449224,512,29038279,65.0,65.1,64.4,64.7,-,0.1,64.60,14,64.80,19,23.27,,,,,,,,,
3021,鴻名,96517,75,2112433,22.05,22.2,21.75,21.85,-,0.2,21.85,20,21.90,5,16.31,,,,,,,,,
3022,威強電,636890,794,52456873,83.0,83.0,81.5,82.1,-,0.7,82.10,19,82.20,2,10.49,,,,,,,,,
3023,信邦,1392931,1904,398879668,286.5,291.0,283.0,286.0,+,3.0,286.00,41,286.50,3,20.91,,,,,,,,,
3024,憶聲,2721132,1033,47569400,17.4,17.85,17.2,17.6,+,0.3,17.60,5,17.65,31,45.13,,,,,,,,,
3025,星通,2291231,2307,165179261,71.7,73.0,71.4,71.9,+,0.6,71.80,21,71.90,13,20.43,,,,,,,,,
3026,禾伸堂,318315,321,31143818,98.2,98.2,97.6,97.6,-,0.1,97.60,28,97.70,2,19.03,,,,,,,,,
3027,盛達,3906219,2390,176389439,43.8,46.0,43.25,44.9,+,1.45,44.85,8,44.90,22,72.42,,,,,,,,,
3028,增你強,354500,614,12511721,35.25,35.4,35.2,35.2,-,0.15,35.20,46,35.25,2,17.6,,,,,,,,,
3029,零壹,674299,794,49154407,72.2,73.3,72.1,73.2,+,1.1,73.20,17,73.30,5,16.34,,,,,,,,,
3030,德律,1230236,1473,108573283,87.0,89.3,87.0,87.5,+,1.1,87.40,14,87.50,3,20.64,,,,,,,,,
3031,佰鴻,327055,258,6724934,20.5,20.75,20.35,20.35,-,0.15,20.35,13,20.45,9,19.38,,,,,,,,,
3032,偉訓,2938684,2412,236928914,80.2,81.4,79.8,81.4,+,1.2,81.30,31,81.40,22,15.07,,,,,,,,,
3033,威健,2118491,1380,68206714,32.0,32.3,32.0,32.3,+,0.35,32.25,18,32.30,40,17.55,,,,,,,,,
3034,聯詠,2288283,2793,1357926212,589.0,595.0,589.0,594.0,+,5.0,594.00,36,595.00,54,15.5,,,,,,,,,
3035,智原,3947987,4689,1377507871,353.5,353.5,345.5,347.5,-,1.5,347.50,27,348.00,30,54.3,,,,,,,,,
3036,文曄,10124656,6378,1440779310,142.5,144.5,141.0,142.0,+,0.5,141.50,239,142.00,12,38.17,,,,,,,,,
3037,欣興,8067131,6870,1565255965,194.0,196.5,192.0,193.5,+,0.5,193.50,59,194.00,226,24.62,,,,,,,,,
3038,全台,511213,552,16899321,33.4,33.4,32.9,33.1,-,0.1,33.10,10,33.15,3,11.78,,,,,,,,,
3040,遠見,20171,101,604856,29.85,30.0,29.85,29.95,-,0.05,29.90,4,29.95,1,29.36,,,,,,,,,
3041,揚智,1736586,1287,41514659,24.2,24.2,23.75,23.75,-,0.3,23.75,67,23.85,15,0.0,,,,,,,,,
3042,晶技,3469970,2861,384251528,111.5,112.0,110.0,110.5, ,0.0,110.50,59,111.00,47,19.98,,,,,,,,,
3043,科風,94385,133,3059357,32.35,32.85,32.2,32.55,+,0.2,32.55,1,32.70,1,0.0,,,,,,,,,
3044,健鼎,3591015,3318,757324021,207.0,213.5,207.0,212.5,+,7.0,212.00,36,212.50,17,18.43,,,,,,,,,
3045,台灣大,5005718,3239,519625692,103.5,104.0,103.5,104.0, ,0.0,103.50,"1,481",104.00,717,25.62,,,,,,,,,
3046,建碁,215802,334,13449800,62.7,63.0,62.0,62.2,-,0.5,62.20,8,62.30,1,21.01,,,,,,,,,
3047,訊舟,1159601,571,17758502,15.45,15.45,15.2,15.25,-,0.2,15.25,37,15.30,16,0.0,,,,,,,,,
3048,益登,303401,415,7169666,23.6,23.75,23.5,23.7,+,0.1,23.70,4,23.75,10,,,,,,,,,,
3049,精金,2586307,1302,21921567,8.5,8.63,8.36,8.36,-,0.09,8.36,21,8.37,24,0.0,,,,,,,,,
3050,鈺德,2708110,1301,62790501,22.95,23.75,22.35,23.2,+,0.35,23.15,6,23.25,2,46.4,,,,,,,,,
3051,力特,2219102,1735,84956869,37.9,39.15,37.5,37.7,-,0.2,37.70,17,37.85,3,36.6,,,,,,,,,
3052,夆典,2870311,1047,38716328,13.5,13.65,13.3,13.5,+,0.05,13.50,12,13.55,24,13.24,,,,,,,,,
3054,立萬利,9000,8,185950,20.3,20.8,20.3,20.65,+,0.35,20.40,1,20.65,1,344.17,,,,,,,,,
3055,蔚華科,6878816,7310,519031474,71.6,78.2,71.1,76.8,+,5.0,76.70,3,76.80,29,0.0,,,,,,,,,
3056,富華新,1416834,1237,40582972,28.8,28.8,28.5,28.65,-,0.15,28.60,29,28.65,3,31.83,,,,,,,,,
3057,喬鼎,269098,394,3250015,12.2,12.3,11.95,12.05,-,0.2,12.05,27,12.15,2,0.0,,,,,,,,,
3058,立德,3475419,2685,79432526,23.55,23.55,22.5,22.55,-,0.85,22.50,88,22.60,6,83.52,,,,,,,,,
3059,華晶科,11189550,7508,432604483,39.35,39.4,38.1,38.55,-,0.25,38.50,116,38.55,25,30.35,,,,,,,,,
3060,銘異,333709,338,6881822,20.8,20.8,20.5,20.65,-,0.15,20.65,3,20.70,9,0.0,,,,,,,,,
3062,建漢,6428696,3186,155564061,24.35,24.75,23.9,24.0,-,0.25,24.00,41,24.05,68,0.0,,,,,,,,,
3064,泰偉,10159,22,411471,39.0,39.0,39.0,39.0,,0.9,37.6,2,38.8,1,,40.5,"13,011,451",39.0,42.9,35.1,0.0,112.0,0.0,5.01
3066,李洲,97541,93,2167201,22.75,22.75,22.05,22.35,,-0.05,22.25,1,22.35,7,,22.22,"83,070,612",22.35,24.55,20.15,0.0,112.0,0.0,1.75
3067,全域,14200,27,539194,35.0,35.0,35.0,35.0,,0.0,34.0,1,37.0,1,29.91,37.97,"20,000,000",35.0,38.5,31.5,0.0,112.0,0.0,2.61
3071,協禧,529411,418,19533676,37.3,37.3,36.7,36.7,,-0.5,36.7,16,36.75,3,30.33,36.9,"110,000,000",36.7,40.35,33.05,1.664,111.0,4.53,2.73
3073,天方能源,69120,65,2256387,31.3,33.8,31.3,32.7,,1.1,32.1,1,32.7,2,,32.64,"32,099,556",32.7,35.95,29.45,0.0,112.0,0.0,2.51
3078,僑威,1103384,931,87954162,80.0,80.0,79.5,79.6,,0.1,79.6,9,79.7,1,11.72,79.71,"227,391,064",79.6,87.5,71.7,4.8,112.0,6.03,2.75
3081,聯亞,1783563,1425,252809842,143.5,144.0,140.5,141.5,,-3.0,141.0,37,141.5,11,,141.74,"91,861,677",141.5,155.5,127.5,0.5,112.0,0.35,3.37
3083,網龍,873092,621,45809205,53.5,53.6,51.9,52.4,,-0.8,52.4,8,52.5,7,5240.0,52.47,"86,441,108",52.4,57.6,47.2,0.0,112.0,0.0,3.43
3085,新零售,18050,11,182555,10.2,10.2,10.1,10.1,,0.0,10.0,5,10.4,1,,10.11,"29,019,288",10.1,11.1,9.09,0.0,112.0,0.0,2.43
3086,華義,44352,68,5200995,119.0,119.0,116.5,117.0,,-1.0,116.5,7,117.5,1,82.98,117.27,"23,611,299",117.0,128.5,105.5,1.50000004,112.0,1.28,8.28
3088,艾訊,563468,543,51154707,91.5,91.5,90.2,91.3,,0.4,91.3,2,91.4,5,12.7,90.79,"101,910,460",91.3,100.0,82.2,4.3,112.0,4.71,2.21
3090,日電貿,533477,552,32359562,60.7,61.0,60.5,60.6,-,0.2,60.60,3,60.70,7,18.25,,,,,,,,,
3092,鴻碩,1251958,953,42649942,33.1,34.5,33.1,33.9,+,0.8,33.85,10,33.90,14,0.0,,,,,,,,,
3093,港建*,101701,67,3124460,30.6,30.9,30.4,30.8,,0.3,30.6,1,30.8,7,15.25,30.72,"145,155,576",30.8,33.85,27.75,1.8,112.0,5.84,3.86
3094,聯傑,348475,245,11727427,33.9,34.1,33.5,33.6,-,0.3,33.55,4,33.65,2,55.08,,,,,,,,,
3095,及成,61407,65,2016727,33.75,34.25,32.15,33.15,,-0.55,32.3,1,33.2,2,,32.84,"10,000,000",33.15,36.45,29.85,0.0,112.0,0.0,5.76
3105,穩懋,1709315,1676,253605387,149.5,150.0,147.5,149.0,,1.0,148.5,6,149.0,23,,148.37,"423,940,384",149.0,163.5,134.5,0.0,112.0,0.0,1.86
3114,好德,93074,86,2570357,27.65,27.75,27.5,27.55,,-0.1,27.5,12,27.55,5,17.77,27.62,"65,129,792",27.55,30.3,24.8,1.2,112.0,4.36,1.16
3115,富榮綱,0,0,0,,,,,,,10.55,1,11.0,1,,10.51,"43,697,600",10.75,11.8,9.68,0.0,112.0,0.0,2.32
3118,進階,63393,106,1999368,31.55,31.7,31.45,31.55,,0.15,31.5,14,31.55,2,16.26,31.54,"32,452,860",31.55,34.7,28.4,1.7,112.0,5.39,1.86
3122,笙泉,3904940,2641,162374343,41.3,43.15,40.35,40.95,,-0.15,40.9,2,40.95,48,,41.58,"40,028,986",40.95,45.0,36.9,0.0,112.0,0.0,3.55
3128,昇銳,351181,347,11025577,31.7,31.7,31.1,31.35,,-0.45,31.35,1,31.45,1,34.83,31.4,"42,000,000",31.35,34.45,28.25,1.2,111.0,3.83,2.06
3130,一零四,13592,114,3081798,227.0,227.0,226.5,226.5, ,0.0,226.00,4,226.50,2,16.65,,,,,,,,,
3131,弘塑,2500534,3880,2414563355,932.0,997.0,910.0,987.0,,78.0,985.0,1,988.0,3,45.78,965.62,"29,216,015",987.0,1085.0,889.0,16.0,112.0,1.62,7.68
3138,耀登,129763,161,17464806,135.0,135.0,134.0,134.5,-,0.5,134.50,1,135.00,3,30.5,,,,,,,,,
3141,晶宏,315497,286,24676327,78.5,78.6,77.8,78.5,,0.0,78.5,5,78.7,1,69.47,78.21,"75,067,678",78.5,86.3,70.7,0.50705826,112.0,0.65,2.49
3147,大綜,657685,618,92446346,139.5,143.0,139.0,140.0,,-0.5,140.0,4,140.5,7,18.97,140.56,"39,006,099",140.0,154.0,126.0,5.0,112.0,3.57,4.29
3149,正達,391070,387,9831779,25.45,25.45,25.05,25.1, ,0.0,25.05,15,25.10,6,0.0,,,,,,,,,
3152,璟德,77956,299,18286707,235.0,237.0,232.5,236.5,,1.5,236.0,23,236.5,1,57.82,234.58,"69,016,200",236.5,260.0,213.0,3.68,112.0,1.56,4.55
3162,精確,310355,338,12007446,38.55,39.3,38.3,38.3,,-0.1,38.3,2,38.35,1,37.92,38.69,"130,614,142",38.3,42.1,34.5,0.0,112.0,0.0,1.87
3163,波若威,6188785,4300,650248405,105.5,108.0,102.5,107.5,,2.5,107.0,112,107.5,233,19.09,105.07,"80,540,741",107.5,118.0,96.8,3.6,112.0,3.35,3.31
3164,景岳,668794,2106,14469690,21.9,21.95,21.4,21.65,-,0.25,21.60,12,21.65,1,56.97,,,,,,,,,
3167,大量,343519,323,21016534,60.4,61.8,60.3,61.0,+,0.8,61.00,1,61.10,1,381.25,,,,,,,,,
3168,眾福科,204953,225,12884709,62.8,63.2,62.6,63.0,-,0.4,63.00,6,63.10,1,15.67,,,,,,,,,
3169,亞信,329302,437,41656973,128.0,128.0,126.0,126.0,,-0.5,126.0,1,126.5,9,34.33,126.5,"62,776,981",126.0,138.5,113.5,3.5,112.0,2.78,4.54
3171,新洲,2338989,1444,72870574,30.15,31.95,30.05,30.8,,1.1,30.8,7,30.9,23,14.81,31.15,"71,302,317",30.8,33.85,27.75,2.0,112.0,6.49,1.91
3176,基亞,187425,188,7333549,39.55,39.55,39.0,39.05,,-0.65,39.05,16,39.1,2,,39.13,"139,429,755",39.05,42.95,35.15,0.0,112.0,0.0,3.42
3178,公準,3368757,2833,441169142,129.0,134.5,127.5,130.5,,0.0,130.5,8,131.0,17,28.87,130.96,"45,050,000",130.5,143.5,117.5,2.5,111.0,1.92,4.61
3188,鑫龍騰,1408027,985,38909471,27.25,28.0,27.2,28.0,,,27.95,4,28.0,100,13.66,27.63,"186,309,876",28.0,30.8,25.2,1.6,112.0,5.71,1.95
3189,景碩,2802936,2365,287702932,102.0,103.0,101.5,103.0,+,1.5,102.50,60,103.00,490,,,,,,,,,,
3191,雲科,29907,39,621188,20.8,20.95,20.6,20.75,,0.1,20.6,7,20.75,1,,20.77,"43,597,381",20.75,22.8,18.7,0.0,112.0,0.0,3.68
3202,樺晟,398053,262,4826990,12.3,12.4,12.05,12.15,,-0.3,12.15,4,12.2,7,,12.13,"122,044,870",12.15,13.35,10.95,0.0,112.0,0.0,1.23
3205,佰研,96328,262,4015018,42.0,42.1,41.4,41.6,,-0.5,41.6,6,41.65,1,,41.68,"32,545,631",41.6,45.75,37.45,0.0,112.0,0.0,2.63
3206,志豐,173410,188,8241514,47.55,47.7,47.4,47.5,,0.0,47.4,3,47.5,4,9.85,47.53,"58,916,621",47.5,52.2,42.75,2.5,112.0,5.26,1.95
3207,耀勝,3666812,2726,501865918,131.5,142.0,131.0,139.0,,7.0,139.0,9,139.5,61,79.43,136.87,"60,770,341",139.0,152.5,125.5,0.9,112.0,0.65,6.09
3209,全科,647077,677,23790598,36.75,36.9,36.65,36.75,+,0.1,36.70,2,36.75,42,14.3,,,,,,,,,
3211,順達,1461171,1407,136612234,94.3,94.3,93.0,93.7,,-0.3,93.7,16,93.8,7,17.92,93.5,"151,356,271",93.7,103.0,84.4,5.52904,112.0,5.9,1.69
3213,茂訊,486482,770,44261616,90.3,91.4,90.3,91.1,,0.5,91.1,3,91.2,5,11.61,90.98,"58,685,547",91.1,100.0,82.0,5.4,112.0,5.93,2.11
3217,優群,1095089,852,198562151,183.0,183.0,180.0,181.5,,0.0,181.0,135,181.5,6,22.38,181.32,"90,104,203",181.5,199.5,163.5,6.4,112.0,3.53,3.81
3218,大學光,448441,929,122746802,277.0,277.0,272.5,273.5,,-3.0,273.5,3,274.0,4,22.16,273.72,"84,724,899",273.5,300.5,246.5,7.0,112.0,2.56,7.29
3219,倚強科,21100,32,839201,39.7,40.0,39.55,39.95,,0.25,39.8,1,40.0,3,97.44,39.77,"70,428,508",39.95,43.9,36.0,0.3659499,112.0,0.92,2.21
3221,台嘉碩,304254,279,8598546,28.4,28.55,28.1,28.1,,-0.3,28.1,10,28.25,4,,28.26,"103,977,410",28.1,30.9,25.3,0.7,112.0,2.49,1.36
3224,三顧,9544,19,344632,36.3,36.3,36.05,36.2,,-0.1,36.2,1,36.25,2,,36.11,"68,172,648",36.2,39.8,32.6,0.0,112.0,0.0,2.09
3226,至寶電,7041,11,412639,58.1,59.9,58.1,58.2,,0.1,56.1,1,57.5,1,14.41,58.61,"64,430,573",58.2,64.0,52.4,0.5,112.0,0.86,2.39
3227,原相,496680,630,77714013,157.0,157.5,155.5,156.0,,-0.5,156.0,55,156.5,15,28.01,156.47,"146,849,132",156.0,171.5,140.5,4.58887776,112.0,2.94,2.3
3228,金麗科,1342305,2572,705064404,516.0,540.0,516.0,516.0,,-44.0,516.0,63,517.0,5,,525.26,"69,826,495",516.0,567.0,464.5,0.0,112.0,0.0,61.14
3229,晟鈦,8002,9,123630,15.7,15.7,15.3,15.5,+,0.05,15.25,6,15.50,1,0.0,,,,,,,,,
3230,錦明,246044,135,2655086,11.5,11.5,10.55,10.65,,0.0,10.6,31,10.65,8,,10.79,"71,010,900",10.65,11.7,9.59,0.0,112.0,0.0,1.27
3231,緯創,81508614,35525,10126081206,124.0,125.5,123.0,125.0,+,2.5,124.50,996,125.00,"2,714",31.25,,,,,,,,,
3232,昱捷,145769,147,4538113,31.5,31.5,31.0,31.2,,-0.1,31.15,1,31.2,6,124.8,31.13,"46,567,865",31.2,34.3,28.1,0.5,112.0,1.6,2.08
3234,光環,3290529,1985,131049323,39.0,40.8,38.25,40.5,,1.8,40.45,4,40.5,52,,39.83,"96,474,692",40.5,44.55,36.45,0.0,112.0,0.0,5.31
3236,千如,114516,190,2424217,21.4,21.4,21.05,21.15,,-0.1,21.1,15,21.15,1,58.75,21.17,"105,000,613",21.15,23.25,19.05,0.22,112.0,1.04,1.49
3252,海灣,58124,24,1200952,20.75,20.75,20.55,20.55,,-0.1,20.55,4,20.6,1,2055.0,20.66,"50,195,754",20.55,22.6,18.5,0.0,111.0,0.0,0.52
3257,虹冠電,831709,697,58060258,70.0,70.6,69.0,69.1,X,0.0,69.10,17,69.20,2,22.15,,,,,,,,,
3259,鑫創,47096,54,1203501,25.5,26.05,25.25,26.0,,0.5,25.5,1,26.0,5,,25.55,"56,965,934",26.0,28.6,23.4,0.0,112.0,0.0,3.48
3260,威剛,9791438,8737,986952223,102.0,103.0,99.5,99.9,,-0.6,99.9,17,100.0,390,19.17,100.8,"295,965,448",99.9,109.5,90.0,2.0,111.0,2.0,2.03
3264,欣銓,3287478,2580,271984952,83.0,83.7,82.3,82.4,,-0.2,82.4,33,82.5,17,14.23,82.73,"490,170,076",82.4,90.6,74.2,3.3,112.0,4.0,2.22
3265,台星科,2852550,2512,376770023,132.5,133.5,129.5,133.0,,2.0,132.5,79,133.0,96,21.59,132.08,"136,261,659",133.0,146.0,120.0,4.8,112.0,3.61,3.02
3266,昇陽,248036,199,4618367,18.9,18.95,18.45,18.55,-,0.25,18.50,1,18.55,16,9.56,,,,,,,,,
3268,海德威,121265,299,3404006,28.25,28.4,27.7,28.25,,0.1,28.2,4,28.3,2,,28.07,"33,426,272",28.25,31.05,25.45,0.0,112.0,0.0,1.9
3272,東碩,60732,105,1883900,31.1,31.1,30.95,31.0,,-0.1,30.95,2,31.0,1,,31.02,"61,168,018",31.0,34.1,27.9,0.0,112.0,0.0,1.22
3276,宇環,217343,202,4360698,20.05,20.3,19.9,20.05,,0.05,20.05,6,20.15,19,25.38,20.06,"69,712,666",20.05,22.05,18.05,0.5,111.0,2.49,1.75
3284,太普高,1157069,539,29915493,26.0,26.5,25.15,25.3,,-0.7,25.25,5,25.3,10,33.29,25.85,"88,841,408",25.3,27.8,22.8,0.6,112.0,2.37,2.15
3285,微端,25720,23,679158,26.1,26.5,26.1,26.4,,0.3,26.3,1,26.5,1,40.0,26.41,"42,735,324",26.4,29.0,23.8,1.0,112.0,3.79,1.88
3287,廣寰科,271639,221,9116733,34.0,34.15,33.25,33.35,,-0.5,33.35,1,33.4,3,36.25,33.56,"43,970,483",33.35,36.65,30.05,0.843929,112.0,2.53,2.66
3288,點晶,14164,39,394123,28.05,28.05,27.7,27.7,,-0.75,27.6,3,27.75,2,197.86,27.83,"15,000,000",27.7,30.45,24.95,0.0,112.0,0.0,4.03
3289,宜特,5087755,4360,674508996,130.0,135.0,128.0,132.0,,3.0,132.0,140,132.5,55,25.63,132.57,"75,575,921",132.0,145.0,119.0,3.73024747,112.0,2.83,2.98
3290,東浦,628317,343,15536352,24.8,24.9,24.55,24.7,,0.0,24.7,50,24.75,16,21.67,24.73,"122,520,130",24.7,27.15,22.25,1.0,112.0,4.05,1.48
3293,鈊象,1548812,3780,1785545930,1135.0,1165.0,1135.0,1165.0,,30.0,1160.0,13,1165.0,21,25.54,1152.85,"140,900,780",1165.0,1280.0,1050.0,45.0,112.0,3.86,13.46
3294,英濟,6041413,4291,265556319,45.8,46.8,41.8,42.4,,-3.1,42.4,5,42.45,14,,43.96,"132,015,919",42.4,46.6,38.2,0.0,112.0,0.0,2.64
3296,勝德,580778,407,13394330,23.8,23.8,22.7,23.0,-,0.55,22.95,3,23.00,11,0.0,,,,,,,,,
3297,杭特,91047,97,1721830,19.25,19.3,18.8,18.8,,-0.25,18.8,3,18.9,1,,18.91,"36,049,445",18.8,20.65,16.95,0.0,112.0,0.0,1.19
3303,岱稜,102387,111,3369733,32.85,33.05,32.8,33.0,,0.05,32.95,14,33.05,3,14.93,32.91,"94,090,607",33.0,36.3,29.7,1.75,112.0,5.3,1.58
3305,昇貿,842596,925,53835647,64.2,64.6,63.3,63.7,-,0.2,63.60,15,63.70,7,36.61,,,,,,,,,
3306,鼎天,593954,688,31181386,52.8,53.4,51.5,52.4,,0.1,52.3,2,52.5,9,28.63,52.5,"50,607,702",52.4,57.6,47.2,1.3,112.0,2.48,0.94
3308,聯德,311217,899,9766559,31.85,31.85,31.2,31.3,+,0.1,31.25,1,31.35,3,5.27,,,,,,,,,
3310,佳穎,192368,155,20520161,103.0,111.0,102.5,111.0,,8.0,110.0,15,111.0,10,29.13,106.67,"59,987,010",111.0,122.0,99.9,4.2,112.0,3.78,3.83
3311,閎暉,117174,314,4793513,41.05,41.45,40.8,40.85,-,0.55,40.85,3,40.90,1,23.21,,,,,,,,,
3312,弘憶股,5190570,2956,221042691,43.0,43.3,42.1,42.35,-,0.65,42.35,2,42.40,12,21.39,,,,,,,,,
3313,斐成,621592,502,12343214,19.8,20.45,19.25,19.7,,0.15,19.7,22,19.8,1,1970.0,19.86,"168,770,776",19.7,21.65,17.75,0.0,112.0,0.0,2.32
3317,尼克森,140182,400,7411829,52.9,53.2,52.7,52.7,,-0.1,52.7,10,52.8,3,17.86,52.87,"71,051,798",52.7,57.9,47.45,1.80013374,112.0,3.42,1.31
3321,同泰,280732,289,4794967,17.3,17.5,17.0,17.05,-,0.2,17.05,2,17.10,12,0.0,,,,,,,,,
3322,建舜電,1671006,990,39581923,24.1,24.1,23.5,23.55,,-0.25,23.55,43,23.6,77,40.6,23.69,"109,531,721",23.55,25.9,21.2,0.25,112.0,1.06,1.79
3323,加百裕,118260,452,3114691,26.35,26.6,26.15,26.45,,0.35,26.45,22,26.5,1,,26.34,"88,305,914",26.45,29.05,23.85,0.0,112.0,0.0,0.94
