symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,發行股數,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
6287,元隆,0.0,0.0,0.0,,,,,,,14.50,1,14.85,1,,109536398,15.95,13.05,0.0,112.0,0.0,6.65
6288,聯嘉,6358637.0,3726.0,224325014.0,35.0,36.15,34.65,35.25,+,0.55,35.20,20,35.25,6,705.0,,,,,,,
6290,良維,7874000.0,4716.0,746567300.0,97.6,97.9,93.3,93.7,,-1.6,93.70,42,93.80,77,22.47,154626592,103.0,84.4,3.0,112.0,3.2,2.57
6291,沛亨,198000.0,156.0,34363000.0,177.0,177.0,170.0,172.0,,-4.5,172.00,2,173.50,2,16.67,42000000,189.0,155.0,8.0,112.0,4.65,5.06
6292,迅德,749000.0,599.0,59082600.0,80.0,80.5,78.1,78.2,,-1.8,78.20,2,78.30,7,14.17,46900712,86.0,70.4,4.2,112.0,5.37,2.95
6294,智基,107000.0,100.0,13029500.0,123.0,123.0,121.5,121.5,,-1.5,121.50,26,122.00,8,12.84,24572741,133.5,109.5,8.0,112.0,6.58,4.04
6404,,,,,,,,,,,,,,,,,,,,,,
6405,悅城,37034.0,33.0,881425.0,24.15,24.15,23.65,23.85,+,0.05,23.80,3,23.90,2,0.0,,,,,,,
6409,旭隼,225255.0,1350.0,365205800.0,1655.0,1665.0,1595.0,1615.0,-,80.0,1610.00,1,1615.00,5,39.11,,,,,,,
6411,晶焱,304000.0,247.0,31555000.0,104.0,104.5,103.0,103.5,,-0.5,103.00,79,103.50,2,24.64,98400131,113.5,93.2,2.465,112.0,2.38,2.23
6412,群電,1343002.0,1403.0,246344227.0,179.0,185.0,178.5,184.0,+,5.5,184.00,8,184.50,11,22.28,,,,,,,
6414,樺漢,16323630.0,16984.0,5342658434.0,317.0,338.5,316.0,331.5,+,18.0,331.00,5,331.50,22,10.96,,,,,,,
6415,矽力*-KY,1547639.0,1790.0,556928927.0,360.5,363.5,356.0,361.0,-,0.5,361.00,17,361.50,7,186.08,,,,,,,
6416,瑞祺電通,1427323.0,1344.0,172908318.0,123.5,124.5,119.0,119.0,-,5.5,119.00,44,119.50,15,27.05,,,,,,,
6417,韋僑,90000.0,66.0,8818600.0,98.3,99.0,96.9,98.1,,0.2,98.10,1,98.40,1,24.4,42274000,107.5,88.3,2.0,112.0,2.04,2.75
6418,詠昇,83000.0,58.0,1848950.0,22.3,22.35,22.2,22.25,,-0.05,22.20,17,22.30,1,16.12,34522000,24.45,20.05,1.1,112.0,4.94,1.51
6419,京晨科,533000.0,382.0,27494200.0,53.2,53.4,50.0,50.9,,-2.0,50.50,1,50.90,9,34.39,13159170,55.9,45.85,5.3,111.0,10.41,2.4
6425,易發,5610000.0,3631.0,343745900.0,62.5,65.7,58.5,59.2,,-2.5,59.20,25,59.30,1,,43602000,65.1,53.3,0.5,112.0,0.84,3.06
6426,統新,167394.0,201.0,11586565.0,69.6,69.9,68.6,68.7,-,0.6,68.60,5,68.70,1,0.0,,,,,,,
6431,光麗-KY,69281.0,81.0,1002775.0,14.85,14.85,14.35,14.4,-,0.4,14.40,2,14.45,2,0.0,,,,,,,
6432,今展科,21000.0,16.0,702750.0,33.7,33.7,33.4,33.4,,-0.2,33.35,2,33.40,1,28.07,30595629,36.7,30.1,1.31,112.0,3.92,1.32
6435,大中,107000.0,79.0,11544000.0,108.0,108.5,107.0,107.5,,-0.5,107.50,4,108.00,1,26.67,37326300,118.0,96.8,2.8,112.0,2.6,2.37
6438,迅得,4530382.0,3506.0,563376357.0,126.0,127.0,122.5,122.5,+,1.0,122.50,107,123.00,3,14.23,,,,,,,
6441,廣錠,186000.0,143.0,8085400.0,42.3,44.0,42.3,43.9,,1.75,43.90,1,43.95,2,,53318429,48.25,39.55,0.0,112.0,0.0,1.63
6442,光聖,2679807.0,1851.0,322781285.0,121.5,127.0,121.0,122.0,+,0.5,122.00,15,122.50,5,48.22,,,,,,,
6443,元晶,3456366.0,2916.0,90815619.0,26.35,26.5,26.1,26.1,-,0.25,26.10,232,26.15,6,25.34,,,,,,,
6446,藥華藥,748367.0,1289.0,248645035.0,335.0,335.5,330.0,331.5,-,1.0,331.00,45,331.50,6,0.0,,,,,,,
6449,鈺邦,284298.0,302.0,20777096.0,74.1,76.2,72.3,73.0,-,0.7,73.00,5,73.30,2,19.57,,,,,,,
6451,訊芯-KY,2405504.0,5069.0,472413467.0,200.0,201.0,193.0,193.0,-,9.0,193.00,29,193.50,2,47.19,,,,,,,
6456,GIS-KY,714604.0,571.0,40941189.0,57.5,58.0,56.9,57.0,-,0.1,57.00,17,57.10,3,0.0,,,,,,,
6457,紘康,95000.0,77.0,4984900.0,53.0,53.5,52.0,52.3,,-0.5,52.30,2,52.40,1,,31854792,57.5,47.1,0.0,112.0,0.0,2.29
6461,益得,67000.0,56.0,1871700.0,28.05,28.2,27.7,27.8,,-0.25,27.80,10,28.00,8,,137408500,30.55,25.05,0.0,112.0,0.0,3.27
6462,神盾,14379000.0,11111.0,3766663000.0,260.0,268.5,252.0,260.0,,8.0,260.00,81,260.50,7,,74271754,286.0,234.0,0.0,112.0,0.0,5.0
6464,台數科,89524.0,84.0,7809034.0,87.4,87.5,86.5,87.3,,0.0,87.00,1,87.40,2,15.1,,,,,,,
6465,威潤,59000.0,30.0,1335400.0,22.7,22.85,22.2,22.5,,-0.35,22.40,1,22.80,1,,32281675,24.75,20.25,0.0,112.0,0.0,3.67
6469,大樹,189000.0,159.0,56994500.0,302.5,302.5,300.5,301.0,,-2.0,301.00,2,302.50,1,50.17,112642867,331.0,271.0,5.3,112.0,1.76,10.29
6470,宇智,231000.0,185.0,13077200.0,56.3,57.1,56.3,56.7,,0.8,56.60,10,56.70,4,13.56,37694100,62.3,51.1,2.8,112.0,4.94,1.95
6472,保瑞,504845.0,1378.0,314295837.0,622.0,626.0,620.0,621.0,+,1.0,621.00,1,622.00,4,20.74,,,,,,,
6477,安集,344617.0,481.0,13396939.0,38.9,39.15,38.55,38.55,-,0.3,38.55,9,38.60,2,31.86,,,,,,,
6482,弘煜科,24000.0,15.0,1288300.0,54.7,54.7,52.8,54.0,,0.2,53.10,2,54.20,1,32.73,21692776,59.4,48.6,1.5,112.0,2.78,3.68
6485,點序,420000.0,307.0,34456900.0,81.3,82.8,81.2,82.0,,0.9,81.90,1,82.00,13,41.0,45151508,90.2,73.8,1.2,112.0,1.46,1.92
6486,互動,271000.0,195.0,22961400.0,85.0,85.2,84.3,84.8,,0.0,84.80,10,84.90,4,13.55,46419389,93.2,76.4,6.0,112.0,7.08,2.24
6488,環球晶,3388000.0,2555.0,2029102000.0,598.0,607.0,591.0,594.0,,1.0,593.00,37,595.00,16,13.08,436113725,653.0,535.0,16.0,111.0,2.69,3.9
6491,晶碩,856848.0,1194.0,394393461.0,460.5,465.0,454.5,458.0,+,4.5,458.00,2,458.50,2,21.57,,,,,,,
6492,生華科,167000.0,121.0,6966900.0,41.8,42.45,41.3,41.55,,-0.1,41.55,3,41.75,1,,89743620,45.7,37.4,0.0,112.0,0.0,2.81
6494,九齊,169000.0,150.0,12193200.0,72.8,73.0,71.7,72.0,,-0.7,71.90,7,72.20,1,40.0,31559690,79.2,64.8,1.62,112.0,2.25,2.13
6496,科懋,6000.0,6.0,167350.0,27.9,27.9,27.85,27.9,,-0.1,27.85,2,28.00,4,,47791863,30.65,25.15,0.0,112.0,0.0,1.19
6499,益安,782000.0,449.0,33955650.0,40.6,43.85,40.6,43.85,,3.95,43.85,51,0.00,0,,92244893,48.2,39.5,0.0,112.0,0.0,1.74
6504,南六,106770.0,101.0,7597885.0,71.2,71.9,70.9,71.4,+,0.3,71.00,1,71.60,1,43.27,,,,,,,
6505,台塑化,6029643.0,4021.0,416691644.0,69.6,69.8,68.6,69.4,-,0.3,69.30,23,69.40,14,30.17,,,,,,,
6506,雙邦,34000.0,14.0,569800.0,16.75,16.8,16.75,16.8,,0.05,16.75,1,16.80,3,1680.0,82360826,18.45,15.15,0.4,112.0,2.38,1.13
6508,惠光,97000.0,74.0,3114850.0,32.1,32.4,32.0,32.1,,0.0,32.05,2,32.10,4,30.57,86538864,35.3,28.9,1.0,112.0,3.12,1.15
6509,聚和,318000.0,214.0,12181800.0,38.45,38.45,38.2,38.3,,-0.05,38.30,19,38.35,3,13.68,173490326,42.1,34.5,1.25,112.0,3.26,1.8
6510,精測,161000.0,154.0,82445000.0,518.0,518.0,508.0,508.0,,-10.0,508.00,8,514.00,1,513.13,32789022,558.0,457.5,0.5,112.0,0.1,2.21
6512,啟發電,1000.0,1.0,21900.0,21.9,21.9,21.9,21.9,,0.6,21.25,1,21.85,1,,25000000,24.05,19.75,0.0,112.0,0.0,1.39
6514,芮特-KY,105000.0,58.0,5498700.0,52.4,52.4,52.3,52.3,,-0.1,52.30,95,52.40,4,18.75,30015382,57.5,47.1,2.8,112.0,6.69,2.4
6515,穎崴,324223.0,770.0,237680689.0,743.0,749.0,726.0,726.0,-,16.0,726.00,6,730.00,2,31.19,,,,,,,
6516,勤崴國際,27000.0,26.0,2085500.0,77.5,77.5,77.1,77.1,,-0.4,77.10,1,77.20,1,64.25,51247212,84.8,69.4,1.96,112.0,2.54,3.82
6517,保勝光學,163000.0,123.0,12046800.0,74.2,74.4,73.6,73.6,,-0.6,73.50,16,73.60,1,18.97,30579053,80.9,66.3,1.5,112.0,2.04,3.77
6523,達爾膚,941000.0,751.0,158803000.0,161.0,176.0,159.5,169.0,,8.0,169.00,3,170.00,10,17.92,45047625,185.5,152.5,10.0,112.0,5.92,5.16
6525,捷敏-KY,210196.0,172.0,14445508.0,68.5,69.3,68.1,68.2,-,0.1,68.10,15,68.20,8,15.54,,,,,,,
6526,達發,686215.0,1905.0,432312690.0,629.0,642.0,623.0,626.0,-,3.0,626.00,5,627.00,9,107.19,,,,,,,
6527,明達醫,43000.0,35.0,3649400.0,85.1,85.1,84.7,84.7,,-0.4,84.70,6,84.90,3,20.51,25458550,93.1,76.3,2.07,112.0,2.44,2.5
6530,創威,1878000.0,1186.0,102971500.0,55.3,56.2,54.0,54.0,,-1.3,54.00,6,54.10,25,43.2,33750000,59.4,48.6,1.2,112.0,2.22,3.98
6531,愛普*,3021011.0,3971.0,1205988696.0,404.5,408.0,393.5,395.0,-,7.5,395.00,27,395.50,28,44.28,,,,,,,
6532,瑞耘,487000.0,328.0,35509700.0,74.0,74.3,72.0,72.0,,-1.8,71.90,2,72.00,1,20.06,37445147,79.2,64.8,2.4,112.0,3.33,2.62
6533,晶心科,358341.0,960.0,152642545.0,425.0,430.5,422.0,422.0,+,0.5,422.00,8,423.00,3,0.0,,,,,,,
6534,正瀚-創,26120.0,25.0,2377384.0,91.5,91.5,90.6,90.6,-,0.5,90.60,2,90.70,3,20.09,,,,,,,
6535,順藥,2514000.0,1744.0,440180000.0,177.0,190.0,161.5,185.0,,12.0,185.00,28,185.50,6,,164973825,203.5,166.5,0.0,112.0,0.0,21.79
6538,倉和,342000.0,271.0,48542000.0,142.5,143.0,141.0,142.5,,1.0,142.00,17,142.50,5,15.64,38157000,156.5,128.5,7.0,112.0,4.91,2.77
6541,泰福-KY,183045.0,275.0,9401140.0,51.3,51.9,50.8,51.2,,0.0,51.20,13,51.30,2,0.0,,,,,,,
6542,隆中,46000.0,45.0,2675100.0,58.6,60.0,57.1,57.1,,0.0,57.10,2,57.50,1,23.5,42000630,62.8,51.4,1.0,112.0,1.75,3.11
6546,正基,4461000.0,2575.0,593869000.0,135.0,137.5,130.0,130.5,,-10.0,130.00,59,130.50,3,31.15,66226937,143.5,117.5,3.5,112.0,2.68,4.43
6547,高端疫苗,1283000.0,724.0,69081600.0,53.8,54.2,53.4,53.9,,0.6,53.80,34,53.90,7,,328634050,59.2,48.55,0.0,112.0,0.0,4.6
6548,長科*,527000.0,279.0,17611850.0,33.6,33.75,33.25,33.4,,-0.25,33.40,80,33.50,5,20.0,950538700,36.7,30.1,1.607693,112.0,4.81,3.18
6550,北極星藥業-KY,3328807.0,2704.0,215320008.0,61.8,66.5,61.7,65.2,+,3.8,65.10,20,65.20,25,0.0,,,,,,,
6552,易華電,97962.0,161.0,3312140.0,34.15,34.15,33.7,33.75,-,0.35,33.70,17,33.85,119,375.0,,,,,,,
6556,勝品,13000.0,13.0,1092900.0,84.3,84.3,84.0,84.0,,-0.9,84.00,3,84.40,1,13.61,28750000,92.4,75.6,3.0,112.0,3.57,1.79
6558,興能高,134199.0,461.0,3074011.0,23.2,23.2,22.75,22.8,-,0.1,22.75,5,23.00,1,0.0,,,,,,,
6560,欣普羅,15000.0,14.0,432700.0,29.0,29.0,28.7,28.95,,0.05,28.85,1,29.45,1,,25874715,31.8,26.1,0.0,112.0,0.0,1.66
6561,是方,166000.0,126.0,62300500.0,372.0,379.0,369.5,377.0,,5.0,375.00,10,377.50,10,31.84,77866370,414.5,339.5,10.6,112.0,2.81,8.14
6568,宏觀,70000.0,66.0,10270500.0,149.0,149.5,144.0,144.0,,-5.0,144.00,7,144.50,1,104.35,30731520,158.0,130.0,4.02276397,111.0,2.79,3.13
6569,醫揚,349000.0,279.0,60237000.0,170.0,175.0,170.0,173.0,,4.5,173.00,5,173.50,3,22.61,33516300,190.0,156.0,6.5,112.0,3.76,3.84
6570,維田,1623000.0,1007.0,90596900.0,52.3,57.2,51.9,53.2,,1.2,53.20,1,53.50,1,18.22,37119170,58.5,47.9,2.6,112.0,4.89,2.3
6573,虹揚-KY,87858.0,67.0,1159773.0,13.35,13.35,13.1,13.35,-,0.15,13.20,3,13.35,2,0.0,,,,,,,
6574,霈方,16000.0,11.0,809100.0,50.6,50.8,50.2,50.8,,0.1,50.20,4,50.80,3,23.96,21990000,55.8,45.75,3.5,112.0,6.89,1.74
6576,逸達,156000.0,127.0,14808800.0,95.4,95.6,94.2,94.9,,-0.1,94.90,6,95.20,3,,135829458,104.0,85.5,0.0,112.0,0.0,10.36
6577,勁豐,1564000.0,1168.0,204850000.0,131.0,134.0,128.0,132.5,,3.5,132.00,8,132.50,3,19.63,38254870,145.5,119.5,6.7,112.0,5.06,4.38
6578,達邦蛋白,510000.0,288.0,12082900.0,23.85,23.95,23.45,23.55,,-0.3,23.55,25,23.60,4,,63232031,25.9,21.2,0.55,112.0,2.34,1.47
6579,研揚,1237642.0,1139.0,205030600.0,163.0,168.0,162.0,167.5,+,7.5,167.00,13,167.50,20,27.73,,,,,,,
6581,鋼聯,48252.0,58.0,4466914.0,92.2,93.2,92.2,92.2,-,0.3,92.20,1,92.40,1,20.31,,,,,,,
6582,申豐,113002.0,124.0,5427572.0,48.4,48.4,47.9,48.2,+,0.15,48.10,2,48.20,3,0.0,,,,,,,
6584,南俊國際,993000.0,789.0,203562500.0,208.5,211.5,201.0,201.5,,-5.5,201.50,7,202.00,10,1550.0,65640600,221.5,181.5,1.0,112.0,0.5,6.87
6585,鼎基,893257.0,922.0,161749905.0,179.5,184.5,176.5,181.0,+,2.5,180.50,19,181.00,3,30.12,,,,,,,
6588,東典光電,37000.0,23.0,1199750.0,33.2,33.2,32.2,33.1,,0.85,32.40,3,33.05,2,,26700825,36.4,29.8,0.0,112.0,0.0,1.26
6589,台康生技,1085000.0,757.0,93301800.0,86.9,87.2,85.2,85.9,,-1.0,85.90,4,86.00,20,,306124899,94.4,77.4,0.0,112.0,0.0,2.62
6590,普鴻,154000.0,132.0,15720000.0,101.5,103.0,101.5,102.0,,0.0,102.00,3,102.50,1,16.78,21291250,106.5,87.3,5.0,112.0,4.9,3.42
6591,動力-KY,942656.0,1041.0,58440001.0,63.0,63.6,61.0,61.0,-,1.4,61.00,12,61.10,1,18.32,,,,,,,
6592,和潤企業,836209.0,954.0,101928048.0,122.5,123.0,121.0,122.5,-,0.5,122.00,17,122.50,4,22.11,,,,,,,
6593,台灣銘板,2170000.0,1552.0,368428500.0,163.0,177.5,160.5,172.5,,9.5,172.50,4,173.00,1,82.93,24629268,189.5,155.5,1.0,112.0,0.58,6.05
6596,寬宏藝術,1797000.0,1171.0,135504700.0,75.0,76.7,74.5,75.0,,1.0,74.90,1,75.00,8,12.63,33000000,82.5,67.5,5.3,112.0,7.07,2.97
6598,ABC-KY,74350.0,197.0,1583812.0,21.5,21.5,21.15,21.4,+,0.05,21.15,4,21.40,2,0.0,,,,,,,
6603,富強鑫,350000.0,154.0,5254350.0,15.1,15.1,14.95,14.95,,-0.15,14.95,1,15.00,3,115.0,156985927,16.4,13.5,0.15,112.0,1.0,1.06
6605,帝寶,12864849.0,13769.0,2648689872.0,205.5,212.5,196.5,211.5,+,16.0,211.00,34,211.50,11,16.87,,,,,,,
6606,建德工業,132493.0,199.0,3360797.0,25.5,25.6,25.15,25.2,-,0.1,25.20,10,25.25,5,27.39,,,,,,,
6609,瀧澤科,597000.0,371.0,20781400.0,33.55,36.55,33.55,35.0,,1.75,34.95,1,35.00,15,19.44,72456246,38.5,31.5,3.0,111.0,8.57,1.06
6612,奈米醫材,41000.0,37.0,4584500.0,111.5,113.0,111.0,111.5,,0.0,111.50,1,112.00,2,39.68,39160400,122.5,100.5,1.2,112.0,1.08,2.77
6613,朋億*,396000.0,302.0,74784500.0,186.5,191.5,186.5,189.0,,1.5,188.50,1,189.00,4,12.64,74105550,207.5,170.5,10.42936322,112.0,5.52,3.45
6615,慧智,5000.0,5.0,207850.0,41.9,41.9,41.4,41.65,,0.25,41.65,1,41.70,1,77.13,21362400,45.8,37.5,0.2,112.0,0.48,1.44
6616,特昇-KY,174000.0,109.0,2436200.0,14.1,14.2,13.9,14.0,,0.0,13.95,3,14.00,1,,34231927,15.4,12.6,0.0,112.0,0.0,1.12
6624,萬年清,346000.0,220.0,14238300.0,42.0,43.0,40.5,41.85,,-1.9,41.10,1,41.90,3,34.88,20880000,46.0,37.7,1.0,112.0,2.39,2.29
6625,必應,151906.0,239.0,14655728.0,97.2,97.8,95.9,96.2,-,1.0,96.10,2,96.20,1,14.53,,,,,,,
6629,泰金-KY,51000.0,40.0,3681200.0,73.1,73.1,71.0,72.4,,-1.6,72.00,3,72.20,2,15.54,35716166,79.6,65.2,3.5,112.0,4.83,2.42
6640,均華,384000.0,317.0,131951500.0,367.0,367.0,323.5,357.0,,10.5,349.50,1,357.50,1,100.0,28276500,392.5,321.5,5.0,112.0,1.4,8.04
6641,基士德-KY,32293.0,24.0,1261426.0,39.05,39.2,39.0,39.2,+,0.1,39.10,1,39.30,1,30.62,,,,,,,
6642,富致,72000.0,53.0,3709800.0,50.9,52.0,50.9,51.7,,0.8,51.60,1,51.90,3,28.56,37399662,55.2,45.2,1.5,112.0,2.9,1.93
6643,M31,63000.0,60.0,89120000.0,1430.0,1430.0,1405.0,1405.0,,35.0,1400.00,1,1405.00,2,111.51,34865800,1545.0,1265.0,10.0,112.0,0.71,23.73
6645,金萬林-創,87025.0,59.0,3367261.0,39.0,39.1,38.35,38.65,-,0.35,38.60,1,39.00,3,0.0,,,,,,,
6649,台生材,46000.0,31.0,1181000.0,26.0,26.0,25.5,25.7,,-0.3,25.60,2,25.85,1,,42000000,28.25,23.15,0.0,112.0,0.0,1.72
6651,全宇昕,71000.0,57.0,5596000.0,79.0,79.6,78.4,78.8,,0.0,78.50,1,78.80,1,14.38,34601541,86.6,71.0,4.0,112.0,5.08,2.38
6654,天正國際,221000.0,186.0,11508200.0,50.8,54.0,49.85,50.3,,-0.5,50.00,9,50.60,2,,33262720,55.3,45.3,0.0,112.0,0.0,2.0
6655,科定,15032.0,16.0,1759372.0,115.5,117.5,115.5,117.0,+,0.5,117.00,1,118.00,7,37.03,,,,,,,
6657,華安,82900.0,74.0,4531552.0,54.9,55.1,54.1,55.0,+,0.4,55.00,1,55.20,2,0.0,,,,,,,
6658,聯策,70103.0,41.0,2803868.0,39.6,40.25,39.6,40.2,+,0.7,39.80,1,40.25,3,43.7,,,,,,,
6661,威健生技,12000.0,9.0,267150.0,22.25,22.45,22.2,22.2,,-0.05,22.20,2,22.45,11,,23304248,24.4,20.0,0.0,112.0,0.0,1.77
6662,樂斯科,12000.0,12.0,424250.0,34.9,36.0,34.85,35.75,,0.45,34.90,2,35.75,1,18.43,25612400,39.3,32.2,1.65,112.0,4.62,1.99
6664,群翊,518000.0,348.0,84417500.0,161.5,164.0,161.5,163.0,,1.5,163.00,13,163.50,36,12.89,57989028,179.0,147.0,8.0,112.0,4.91,3.17
6666,羅麗芬-KY,33250.0,41.0,2080152.0,62.1,63.0,62.0,62.5,+,0.4,62.20,8,62.70,1,33.6,,,,,,,
6667,信紘科,1652000.0,1308.0,253252500.0,155.0,156.0,151.0,153.5,,1.0,153.00,15,153.50,10,21.41,44778878,168.5,138.5,6.46,112.0,4.21,4.53
6668,中揚光,6081333.0,4671.0,367026477.0,60.0,61.7,58.6,60.0,,0.0,60.00,63,60.10,6,0.0,,,,,,,
6669,緯穎,2466672.0,6333.0,5484103055.0,2215.0,2285.0,2190.0,2195.0,+,20.0,2195.00,29,2200.00,5,31.87,,,,,,,
6670,復盛應用,544200.0,559.0,128020416.0,232.5,237.0,232.5,236.5,+,4.0,236.00,4,236.50,3,13.04,,,,,,,
6671,三能-KY,168030.0,56.0,7192736.0,42.6,43.1,42.4,43.0,+,0.1,43.00,9,43.10,17,14.48,,,,,,,
6672,騰輝電子-KY,259067.0,301.0,23292145.0,90.6,90.6,89.3,90.0,+,0.3,89.90,6,90.10,5,14.9,,,,,,,
6674,鋐寶科技,23000.0,23.0,532750.0,23.65,23.65,22.9,22.9,-,0.6,22.90,1,22.95,3,0.0,,,,,,,
6679,鈺太,1138000.0,920.0,529242000.0,474.5,479.0,458.0,460.5,,-16.0,460.00,12,460.50,9,66.26,54975335,506.0,414.5,5.5,112.0,1.19,4.88
6680,鑫創電子,8000.0,5.0,652800.0,81.3,82.5,81.3,81.5,,-0.5,81.60,1,83.00,1,24.77,21066067,89.6,73.4,2.3,112.0,2.82,3.66
6683,雍智科技,250000.0,196.0,75797500.0,305.5,308.5,298.5,300.0,,-7.0,299.50,2,300.50,1,22.95,27217661,330.0,270.0,6.55,112.0,2.18,3.67
6684,安格,3163000.0,2434.0,272295500.0,84.6,88.0,84.0,84.9,,0.3,84.90,5,85.00,5,,44656076,93.3,76.5,0.0,112.0,0.0,2.15
6689,伊雲谷,383826.0,538.0,43390924.0,114.5,114.5,112.0,113.5,-,1.0,113.00,5,113.50,1,41.88,,,,,,,
6690,,,,,,,,,,,,,,,,,,,,,,
6691,洋基工程,845123.0,1120.0,332496693.0,389.0,396.0,386.0,392.5,+,4.5,392.00,9,392.50,4,19.41,,,,,,,
6692,進能服,53000.0,32.0,1605700.0,30.3,30.5,30.25,30.25,,-0.05,30.25,1,30.30,1,131.52,51940973,33.25,27.25,1.4,112.0,4.63,1.67
6693,廣閎科,61000.0,58.0,4334100.0,71.7,71.7,70.5,71.0,,-0.3,70.60,1,71.00,1,197.22,45720000,78.1,63.9,1.0,112.0,1.41,2.95
6695,芯鼎,2173943.0,1838.0,144269929.0,66.3,67.5,65.4,65.7,-,0.1,65.70,3,65.80,3,0.0,,,,,,,
6697,東捷資訊,87000.0,77.0,4807800.0,56.4,56.8,54.6,54.7,,-1.3,54.70,3,55.50,1,20.18,27323364,60.1,49.25,2.2,112.0,4.02,2.56
6698,旭暉應材,516928.0,504.0,17811240.0,34.55,35.55,33.9,34.55,+,0.05,34.50,4,34.55,14,0.0,,,,,,,
6703,軒郁,129000.0,118.0,37702500.0,292.0,295.5,288.0,292.0,,3.0,292.00,4,292.50,1,22.53,27902164,321.0,263.0,13.01479042,112.0,4.46,6.83
6706,惠特,349762.0,398.0,18281044.0,53.0,53.2,51.7,52.1,-,0.8,52.10,2,52.20,1,0.0,,,,,,,
6708,天擎,16000.0,16.0,707250.0,43.4,45.0,43.4,44.2,,0.9,44.10,8,44.20,2,,29008779,48.6,39.8,0.4,112.0,0.9,3.08
6712,長聖,696000.0,507.0,150472000.0,215.0,219.0,214.0,216.0,,0.5,215.50,1,216.00,2,29.83,73338730,237.5,194.5,7.0,112.0,3.24,8.6
6715,嘉基,459632.0,518.0,85385463.0,187.5,191.0,182.0,182.5,-,4.5,182.50,6,183.00,4,28.83,,,,,,,
6716,應廣,121000.0,100.0,12221000.0,103.0,103.5,100.0,100.5,,-2.0,100.00,19,100.50,2,50.25,30439314,110.5,90.5,2.0,112.0,1.99,4.24
6719,力智,731488.0,1208.0,195386178.0,271.5,271.5,265.0,265.0,-,3.5,265.00,6,265.50,1,427.42,,,,,,,
6721,信實,9000.0,9.0,465100.0,51.8,51.9,51.5,51.5,,-0.3,51.50,2,51.90,1,15.47,22500000,56.6,46.35,2.6,112.0,5.05,1.99
6727,亞泰金屬,79000.0,57.0,4513300.0,57.2,57.3,57.0,57.0,,-0.2,57.00,10,57.10,2,15.36,24734553,62.7,51.3,3.97086772,111.0,6.97,1.31
6728,上洋,14000.0,10.0,1894000.0,135.5,135.5,135.0,135.0,,-0.5,135.00,1,136.00,1,13.13,23000000,148.5,121.5,6.5,112.0,4.81,3.06
6732,昇佳電子,335000.0,311.0,134862500.0,401.0,406.0,400.5,401.0,,0.0,401.00,6,401.50,3,29.04,48912618,441.0,361.0,12.5,112.0,3.12,4.37
6733,博晟生醫,363000.0,178.0,13817800.0,38.1,38.35,37.7,38.1,,0.6,38.10,1,38.15,3,,123076026,41.9,34.3,0.0,112.0,0.0,4.98
6735,美達科技,4032000.0,3194.0,452102500.0,115.0,117.0,105.0,106.0,,-4.0,106.00,12,106.50,40,321.21,41888700,116.5,95.4,0.8,112.0,0.75,4.71
6741,91APP*-KY,528000.0,432.0,47485000.0,90.0,91.4,89.0,89.0,,-1.0,89.00,20,90.00,2,26.41,120577997,97.9,80.1,0.95,112.0,1.07,3.74
6742,澤米,856617.0,889.0,67966289.0,79.5,81.1,78.0,79.2,-,0.3,79.20,4,79.40,1,188.57,,,,,,,
6743,安普新,197981.0,184.0,9127847.0,46.6,46.8,45.2,46.55,+,1.15,46.55,3,46.60,3,0.0,,,,,,,
6747,亨泰光,64000.0,59.0,12053000.0,192.0,192.0,187.0,188.5,,2.5,187.00,2,188.50,3,22.88,24189000,207.0,170.0,6.61912438,112.0,3.51,3.58
6751,智聯服務,8000.0,8.0,599100.0,74.7,75.0,74.7,74.8,,0.2,74.70,2,75.00,1,24.36,22200000,82.2,67.4,2.0,112.0,2.67,1.86
6752,叡揚,273000.0,227.0,36740500.0,131.0,137.0,130.0,134.5,,3.5,134.50,5,135.00,4,21.91,32775130,147.5,121.5,3.8,112.0,2.83,4.09
6753,龍德造船,10503297.0,7257.0,1088447340.0,100.0,106.0,100.0,103.0,+,5.9,102.50,37,103.00,26,19.29,,,,,,,
6754,匯僑設計,79965.0,192.0,4855328.0,61.3,61.3,60.3,60.3,-,0.9,60.20,2,60.30,1,14.19,,,,,,,
6756,威鋒電子,211058.0,345.0,45705961.0,216.5,217.5,216.0,217.0,+,0.5,217.00,8,218.00,2,83.46,,,,,,,
6757,台灣虎航-創,368711.0,147.0,11718223.0,32.0,32.2,31.7,31.7,-,0.3,31.70,45,31.80,3,7.79,,,,,,,
6761,穩得,181000.0,143.0,14744500.0,81.2,82.5,80.2,81.5,,0.4,81.40,3,81.60,1,20.17,30104942,89.6,73.4,4.0,112.0,4.91,2.06
6762,達亞,6000.0,6.0,1547000.0,258.0,259.0,256.0,256.0,,0.0,254.00,1,256.00,2,77.34,25889242,281.5,230.5,2.0,112.0,0.78,5.35
6763,綠界科技,33000.0,33.0,13811000.0,424.0,424.0,415.0,415.5,,-8.5,415.50,2,420.50,3,19.18,18403913,457.0,374.0,18.20000006,112.0,4.38,2.72
