symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
2702,華園,106388,267,2031534,19.15,19.25,19.0,19.15, ,0.0,19.15,21,19.20,2,119.69,,,,,,,,,
2704,國賓,1607084,1806,98496614,61.8,63.1,60.0,61.1, ,0.0,61.10,68,61.20,17,45.6,,,,,,,,,
2705,六福,754173,557,13751052,18.1,18.4,18.1,18.25,+,0.2,18.25,3,18.30,75,0.0,,,,,,,,,
2706,第一店,204939,252,3055112,14.95,14.95,14.85,14.9,-,0.05,14.90,18,14.95,13,24.83,,,,,,,,,
2707,晶華,180308,1883,40480686,227.0,227.0,222.0,224.5,-,2.0,224.50,1,225.00,2,20.21,,,,,,,,,
2712,遠雄來,27000,16,859100,31.8,31.9,31.8,31.9,+,0.1,31.85,3,31.90,1,67.87,,,,,,,,,
2718,晶悅,17100,17,1458300,85.1,85.5,85.0,85.4,,0.4,85.0,3,85.3,1,10.81,85.28,"87,576,000",85.4,93.9,76.9,0.0,111.0,0.0,3.16
2719,燦星旅,17510,59,969586,55.5,55.6,55.2,55.6,,0.0,55.6,1,55.8,5,36.34,55.37,"68,742,100",55.6,61.1,50.1,0.0,112.0,0.0,6.18
2722,夏都,196539,220,10361101,54.0,54.0,51.9,52.0,-,1.0,52.00,1,52.10,1,75.36,,,,,,,,,
2723,美食-KY,210504,232,19463518,93.0,93.1,92.0,92.3, ,0.0,92.30,4,92.40,2,21.98,,,,,,,,,
2724,藝舍-KY,23157,9,443278,18.95,19.2,18.95,19.0,,0.05,18.95,4,19.15,12,,19.14,"59,656,345",19.0,20.9,17.1,0.0,112.0,0.0,5.03
2726,雅茗-KY,11520,16,294713,25.7,25.75,25.5,25.75,,-0.15,25.5,1,25.8,1,,25.58,"28,000,000",25.75,28.3,23.2,0.0,112.0,0.0,3.91
2727,王品,223260,1030,53963169,242.0,243.0,241.0,241.5, ,0.0,241.50,25,242.00,2,14.43,,,,,,,,,
2729,瓦城,58803,166,13828991,236.5,236.5,234.0,235.5,,-1.0,235.5,3,236.0,1,19.04,235.17,"35,943,894",235.5,259.0,212.0,11.0,112.0,4.67,3.28
2731,雄獅,927694,875,126254775,137.5,137.5,135.5,135.5,-,2.0,135.00,154,135.50,2,9.07,,,,,,,,,
2732,六角,239794,290,31157735,129.5,131.5,129.0,129.5,,1.5,129.5,5,130.0,39,20.17,129.94,"46,485,570",129.5,142.0,117.0,6.49655101,112.0,5.02,3.15
2734,易飛網,93080,116,3518554,38.5,38.5,37.65,37.75,,-0.45,37.75,7,37.8,1,67.41,37.8,"42,259,760",37.75,41.5,34.0,0.0,111.0,0.0,4.95
2736,富野,89946,93,2246542,25.1,25.25,24.85,24.95,,-0.15,24.9,1,25.0,2,,24.98,"49,972,230",24.95,27.4,22.5,0.0,112.0,0.0,1.09
2739,寒舍,867190,775,43030430,50.8,50.9,48.8,49.25,-,1.35,49.25,1,49.30,8,12.07,,,,,,,,,
2740,天蔥,57,57,1909,,,,,,,36.05,1,39.5,1,,33.49,"23,185,484",37.2,40.9,33.5,0.0,112.0,0.0,5.91
2743,山富,238625,249,27693862,118.5,118.5,115.5,116.5,,-0.5,116.5,9,117.0,6,12.06,116.06,"36,011,700",116.5,128.0,105.0,3.0,112.0,2.58,4.72
2745,五福,79165,319,6357049,80.7,80.9,79.8,80.6,,0.0,80.3,2,80.6,1,10.24,80.3,"33,808,526",80.6,88.6,72.6,0.0,111.0,0.0,4.11
2748,雲品,405517,414,29094444,72.6,72.6,71.1,71.4,-,1.0,71.40,13,71.70,4,26.64,,,,,,,,,
2752,豆府,38680,90,11024635,288.0,289.0,270.0,289.0,,1.0,272.5,1,289.0,1,19.55,285.02,"26,267,382",289.0,317.5,260.5,13.3,112.0,4.6,6.4
2753,八方雲集,101681,188,17142914,169.5,169.5,167.5,169.5, ,0.0,168.00,9,169.50,4,20.35,,,,,,,,,
2754,亞洲藏壽司,45498,190,4748674,104.5,105.0,103.5,104.0,,-0.5,104.0,4,104.5,1,22.91,104.37,"46,721,000",104.0,114.0,93.6,1.49993578,111.0,1.44,2.97
2755,揚秦,20137,33,1904041,94.8,94.8,94.5,94.5,,0.0,94.4,2,96.8,1,21.48,94.55,"30,140,000",94.5,103.5,85.1,3.6,112.0,3.81,3.79
2756,聯發國際,22090,41,1894458,85.7,85.9,85.5,85.8,,0.1,85.4,2,85.8,1,18.82,85.76,"24,542,820",85.8,94.3,77.3,4.5,112.0,5.24,3.79
2762,世界健身-KY,268393,383,29635577,111.5,113.0,109.0,111.0,-,2.0,111.00,3,112.00,2,31.71,,,,,,,,,
2801,彰銀,10791467,2233,196965167,18.15,18.35,18.15,18.3,+,0.15,18.25,241,18.30,7,15.25,,,,,,,,,
2809,京城銀,2101205,1621,108242714,51.8,52.0,51.1,51.6, ,0.0,51.50,17,51.60,7,9.23,,,,,,,,,
2812,台中銀,3356907,1714,57363656,17.05,17.15,17.0,17.1,+,0.05,17.10,234,17.15,449,13.05,,,,,,,,,
2816,旺旺保,508333,296,15141221,30.1,30.1,29.55,29.65,-,0.25,29.65,13,29.75,1,5.52,,,,,,,,,
2820,華票,779882,329,11820923,15.1,15.2,15.1,15.15,+,0.05,15.10,338,15.15,46,15.78,,,,,,,,,
2832,台產,261509,206,6894961,26.3,26.45,26.3,26.4,+,0.1,26.40,26,26.45,37,9.78,,,,,,,,,
2834,臺企銀,38454121,8702,618133527,15.95,16.2,15.9,16.15,+,0.25,16.15,698,16.20,"1,639",12.52,,,,,,,,,
2836,高雄銀,3160625,762,37474818,11.9,11.9,11.8,11.9, ,0.0,11.85,149,11.90,708,17.5,,,,,,,,,
2838,聯邦銀,1442271,645,21885938,15.15,15.25,15.1,15.25,+,0.2,15.20,72,15.25,136,13.99,,,,,,,,,
2845,遠東銀,5419374,1257,77949847,14.3,14.45,14.25,14.4,+,0.15,14.40,120,14.45,804,13.98,,,,,,,,,
2849,安泰銀,45040,30,636279,14.1,14.15,14.05,14.15,+,0.1,14.10,37,14.15,2,25.27,,,,,,,,,
2850,新產,400120,453,34013542,84.6,86.3,84.3,85.1,+,0.7,85.00,1,85.20,7,9.23,,,,,,,,,
2851,中再保,1849172,977,45913045,24.95,25.0,24.7,24.75,-,0.15,24.70,123,24.75,144,9.48,,,,,,,,,
2852,第一保,599212,238,11825414,19.65,19.8,19.65,19.75,+,0.15,19.70,97,19.75,14,9.36,,,,,,,,,
2855,統一證,7282045,2879,178222741,24.2,24.65,24.05,24.6,+,0.4,24.55,85,24.60,108,12.42,,,,,,,,,
2867,三商壽,2675193,692,12936833,4.85,4.85,4.81,4.84,+,0.01,4.83,18,4.84,260,0.0,,,,,,,,,
2880,華南金,20303848,5241,469627046,22.9,23.35,22.9,23.15,+,0.25,23.10,398,23.15,48,14.65,,,,,,,,,
2881,富邦金,9759181,4570,679082741,69.1,69.9,69.0,69.7,+,0.4,69.70,60,69.80,24,15.42,,,,,,,,,
2882,國泰金,16899061,6172,818986020,48.25,48.7,48.15,48.65,+,0.4,48.60,46,48.65,344,15.49,,,,,,,,,
2883,開發金,59957154,11903,835431249,13.8,14.05,13.7,13.95,+,0.1,13.95,"1,322",14.00,"1,040",13.54,,,,,,,,,
2884,玉山金,17037965,5412,463983043,27.15,27.35,27.05,27.25,+,0.1,27.20,522,27.25,250,19.6,,,,,,,,,
2885,元大金,16344450,5122,495568081,30.2,30.4,30.1,30.4,+,0.3,30.35,174,30.40,"2,055",14.55,,,,,,,,,
2886,兆豐金,9301915,3988,376831381,40.4,40.6,40.2,40.55,+,0.3,40.55,120,40.60,206,17.18,,,,,,,,,
2887,台新金,15584546,3252,280855890,18.05,18.15,17.95,18.0,+,0.05,18.00,454,18.05,"1,207",16.67,,,,,,,,,
2888,新光金,17988522,3859,145475375,8.07,8.11,8.07,8.07,+,0.01,8.07,"1,716",8.08,92,0.0,,,,,,,,,
2889,國票金,5972657,2233,82866649,13.95,13.95,13.8,13.9, ,0.0,13.90,38,13.95,"1,372",23.97,,,,,,,,,
2890,永豐金,11968303,3290,258691874,21.55,21.7,21.4,21.65,+,0.15,21.60,12,21.65,206,13.53,,,,,,,,,
2891,中信金,82921685,23433,2720687641,32.4,33.25,32.25,33.05,+,0.65,33.00,10,33.05,321,11.85,,,,,,,,,
2892,第一金,14324165,3734,396850072,27.65,27.8,27.5,27.7,+,0.1,27.70,618,27.75,217,16.79,,,,,,,,,
2897,王道銀行,8360371,1016,83596266,10.0,10.05,9.96,10.05,+,0.12,10.00,66,10.05,"1,966",12.11,,,,,,,,,
2901,欣欣,12005,58,318578,26.5,26.5,26.45,26.45,-,0.2,26.40,2,26.45,1,64.51,,,,,,,,,
2903,遠百,3736129,2647,110786269,29.7,29.9,29.35,29.6,-,0.1,29.55,43,29.60,40,15.18,,,,,,,,,
2904,匯僑,51320,41,934521,18.2,18.25,18.2,18.25,+,0.05,18.20,2,18.25,2,21.73,,,,,,,,,
2905,三商,562282,231,7132524,12.6,12.75,12.6,12.65,+,0.05,12.65,2,12.70,118,0.0,,,,,,,,,
2906,高林,202336,168,4000648,19.8,19.9,19.7,19.7,-,0.1,19.65,15,19.75,25,34.56,,,,,,,,,
2908,特力,217607,62,4465977,20.55,20.55,20.5,20.5, ,0.0,20.45,21,20.50,12,39.42,,,,,,,,,
2910,統領,2000,2,54800,27.4,27.4,27.4,27.4,+,0.1,27.15,1,27.25,1,23.42,,,,,,,,,
2911,麗嬰房,72260,366,503349,6.96,7.0,6.91,6.99,-,0.01,6.95,5,6.99,3,0.0,,,,,,,,,
2912,統一超,475909,674,127023794,266.5,268.0,266.5,266.5,+,1.0,266.50,42,267.50,2,26.1,,,,,,,,,
2913,農林,1896516,1171,39165606,20.7,20.85,20.5,20.5,-,0.15,20.50,121,20.60,16,0.0,,,,,,,,,
2915,潤泰全,1195544,1373,71158869,59.7,59.8,59.3,59.4,-,0.2,59.40,76,59.50,23,8.46,,,,,,,,,
2916,滿心,171064,228,10895307,64.5,64.6,63.2,63.3,,-0.9,63.3,2,63.5,1,13.73,63.69,"54,626,878",63.3,69.6,57.0,4.0,112.0,6.32,3.04
2923,鼎固-KY,17379,52,423772,24.95,24.95,24.3,24.3,-,0.05,24.30,2,24.55,6,75.94,,,,,,,,,
2924,宏太-KY,6000,6,151600,25.5,25.5,25.1,25.5,,0.4,25.1,1,25.6,1,,25.27,"32,805,174",25.5,28.05,22.95,0.0,112.0,0.0,5.29
2926,誠品生活,23835,28,1461996,63.0,63.0,60.0,60.6,,-1.6,60.6,1,61.3,1,,61.34,"47,389,650",60.6,66.6,54.6,0.0,112.0,0.0,5.18
2929,淘帝-KY,222820,134,2187746,9.84,9.91,9.79,9.87,+,0.03,9.85,2,9.90,2,0.0,,,,,,,,,
2937,集雅社,21618,35,780760,36.1,36.45,36.0,36.45,,-0.2,36.1,5,36.45,2,12.97,36.12,"39,583,614",36.45,40.05,32.85,2.0,112.0,5.49,1.52
2939,凱羿-KY,34169,181,956623,27.95,28.2,27.8,27.8,-,0.35,27.80,4,27.85,1,0.0,,,,,,,,,
2941,米斯特,50942,54,4260890,82.5,84.2,82.5,83.0,,1.6,82.6,1,83.2,1,19.95,83.64,"15,390,000",83.0,91.3,74.7,3.5,112.0,4.22,4.67
2945,三商家購,85923,98,3900680,46.35,46.35,45.05,45.9,-,0.5,45.55,2,45.85,1,30.6,,,,,,,,,
2947,振宇五金,14264,46,1133567,79.7,79.8,79.0,79.0,,-0.8,79.0,2,79.4,1,34.05,79.47,"19,268,600",79.0,86.9,71.1,1.3,112.0,1.65,2.07
2948,寶陞,9001,10,597166,67.0,67.0,66.0,66.9,,0.1,65.9,1,66.8,1,15.7,66.34,"28,000,000",66.9,73.5,60.3,3.31428571,112.0,4.95,1.85
2949,欣新網,42672,254,4704577,112.5,112.5,109.0,109.5,,-4.5,109.5,2,111.0,1,17.41,110.25,"24,200,000",109.5,120.0,98.6,2.5,112.0,2.28,2.61
3002,歐格,736690,357,11514186,15.8,15.9,15.4,15.65,-,0.2,15.65,5,15.75,7,142.27,,,,,,,,,
3003,健和興,385767,295,27083013,70.0,70.6,69.9,70.4,+,0.5,70.40,1,70.50,19,20.17,,,,,,,,,
3004,豐達科,1504541,1557,168174703,112.0,113.5,109.5,113.0,+,1.5,112.50,9,113.00,10,19.82,,,,,,,,,
3005,神基,23092797,18926,2968001463,133.0,133.5,126.5,127.5,-,5.5,127.50,250,128.00,124,20.77,,,,,,,,,
3006,晶豪科,1790021,1604,156288508,88.0,88.3,86.8,86.9,-,0.6,86.90,121,87.00,4,0.0,,,,,,,,,
3008,大立光,306518,1208,749128705,,,,,+,15.0,"2,445.00",9,"2,450.00",5,18.23,,,,,,,,,
3010,華立,770414,841,86529322,113.0,113.0,112.0,113.0,+,0.5,112.50,26,113.00,111,12.63,,,,,,,,,
3011,今皓,520682,288,15825672,30.55,31.25,30.15,30.15,-,0.65,30.15,17,30.20,2,0.0,,,,,,,,,
3013,晟銘電,79820054,42557,4961086708,61.5,64.0,59.5,61.3,+,2.7,61.30,11,61.40,14,47.52,,,,,,,,,
3014,聯陽,5966842,5378,1044283547,177.0,178.0,171.0,175.5,-,1.0,175.50,1,176.00,12,17.8,,,,,,,,,
3015,全漢,4844465,4714,290688743,57.5,61.9,57.3,59.4,+,2.5,59.40,24,59.50,48,18.56,,,,,,,,,
3016,嘉晶,1049674,1044,62556180,59.1,60.5,58.4,59.6,+,0.3,59.60,8,59.80,19,104.56,,,,,,,,,
3017,奇鋐,12076304,12618,6630807088,545.0,564.0,536.0,546.0,+,4.0,546.00,7,547.00,73,39.45,,,,,,,,,
3018,隆銘綠能,4743,512,69055,14.85,14.85,14.85,14.85,+,0.8,14.20,1,14.90,1,0.0,,,,,,,,,
3019,亞光,661891,816,42776356,65.0,65.4,64.2,64.4,-,0.6,64.30,18,64.40,1,23.17,,,,,,,,,
3021,鴻名,258393,164,5661147,22.3,22.3,21.7,21.85,-,0.4,21.85,2,21.95,3,16.31,,,,,,,,,
3022,威強電,600805,426,49208508,82.3,82.4,81.5,82.3,+,0.1,82.20,1,82.40,5,10.51,,,,,,,,,
3023,信邦,605064,1272,167429957,282.0,282.0,273.5,276.0,-,4.0,275.50,14,276.50,4,20.18,,,,,,,,,
3024,憶聲,1774765,610,30534866,17.6,17.6,17.0,17.1,-,0.35,17.10,13,17.15,18,43.85,,,,,,,,,
3025,星通,8519703,8982,625325577,73.1,76.5,71.3,71.6,-,1.1,71.50,36,71.60,35,20.34,,,,,,,,,
3026,禾伸堂,150684,226,14528186,96.4,96.5,96.2,96.5,+,0.1,96.30,4,96.50,9,18.81,,,,,,,,,
3027,盛達,2166976,1548,97088716,45.7,46.05,44.15,44.55,-,1.05,44.55,17,44.60,6,71.85,,,,,,,,,
3028,增你強,303599,341,10708464,35.2,35.45,35.2,35.35,+,0.15,35.30,1,35.35,14,17.68,,,,,,,,,
3029,零壹,1094879,1318,78995801,72.9,73.1,71.7,71.8,-,1.1,71.80,73,71.90,7,16.03,,,,,,,,,
3030,德律,907144,1433,79297789,85.8,88.3,85.8,87.5,+,1.8,87.50,1,87.70,6,20.64,,,,,,,,,
3031,佰鴻,374186,246,7699962,20.6,20.95,20.3,20.3,-,0.1,20.30,6,20.40,13,19.33,,,,,,,,,
3032,偉訓,8741192,5889,705645586,78.4,82.3,77.8,81.0,+,3.2,80.90,29,81.00,15,15.0,,,,,,,,,
3033,威健,1142709,997,36321333,31.9,32.0,31.65,31.65,-,0.15,31.65,102,31.70,3,17.2,,,,,,,,,
3034,聯詠,7497657,9312,4517515988,590.0,612.0,588.0,604.0,+,15.0,604.00,15,605.00,17,15.76,,,,,,,,,
3035,智原,5153452,6145,1774198201,336.5,348.0,336.0,344.0,+,9.5,344.00,44,344.50,5,53.75,,,,,,,,,
3036,文曄,8799978,6780,1305536279,150.0,151.5,146.5,147.5,-,2.5,147.50,32,148.00,86,39.65,,,,,,,,,
3037,欣興,11593546,8814,2231690473,190.0,195.0,189.0,191.0,+,1.0,191.00,244,191.50,116,24.3,,,,,,,,,
3038,全台,644468,537,21181071,33.05,33.1,32.7,32.8,-,0.25,32.75,21,32.80,7,11.67,,,,,,,,,
3040,遠見,24902,207,742569,29.8,29.85,29.75,29.8,-,0.1,29.80,22,29.85,1,29.22,,,,,,,,,
3041,揚智,2004220,1157,47657976,23.9,24.15,23.6,23.6, ,0.0,23.60,89,23.65,5,0.0,,,,,,,,,
3042,晶技,18169215,10404,2038829011,114.5,114.5,109.0,113.0,-,1.5,113.00,204,113.50,144,20.43,,,,,,,,,
3043,科風,792871,765,26093767,31.4,33.9,31.4,32.0,+,0.6,32.00,12,32.05,7,0.0,,,,,,,,,
3044,健鼎,2877211,2252,591510658,206.0,207.5,204.5,204.5, ,0.0,204.50,57,205.50,11,17.74,,,,,,,,,
3045,台灣大,4319926,2505,444148611,102.0,103.0,102.0,103.0,+,1.0,102.50,898,103.00,806,25.37,,,,,,,,,
3046,建碁,299342,272,18654889,63.1,63.1,61.9,62.3,-,0.2,62.30,1,62.40,1,21.05,,,,,,,,,
3047,訊舟,2171294,852,33181537,15.2,15.4,15.1,15.25,+,0.1,15.25,66,15.30,18,0.0,,,,,,,,,
3048,益登,252551,385,5944913,23.5,23.6,23.45,23.55,+,0.05,23.55,2,23.60,1,,,,,,,,,,
3049,精金,737423,487,6131992,8.28,8.36,8.25,8.29,+,0.04,8.29,31,8.30,11,0.0,,,,,,,,,
3050,鈺德,4556514,1533,107999729,23.5,24.05,23.3,23.55,+,0.05,23.55,55,23.60,12,47.1,,,,,,,,,
3051,力特,1227156,1125,46321818,37.8,38.4,37.35,37.4,-,0.05,37.40,43,37.55,1,36.31,,,,,,,,,
3052,夆典,5083478,2012,68050916,12.95,13.7,12.95,13.35,+,0.45,13.35,116,13.40,118,13.09,,,,,,,,,
3054,立萬利,95607,50,1993732,21.05,21.1,20.7,20.7,-,0.35,20.65,4,20.70,7,345.0,,,,,,,,,
3055,蔚華科,1989444,1766,142249379,71.0,72.7,70.2,70.2,-,0.5,70.20,28,70.30,4,0.0,,,,,,,,,
3056,富華新,883583,676,24858682,28.15,28.4,28.0,28.2, ,0.0,28.10,15,28.20,49,31.33,,,,,,,,,
3057,喬鼎,147762,289,1817170,12.4,12.45,12.15,12.35, ,0.0,12.30,5,12.35,11,0.0,,,,,,,,,
3058,立德,4006866,2544,91872422,23.25,23.35,22.6,22.9,-,0.5,22.90,33,22.95,18,84.81,,,,,,,,,
3059,華晶科,2620882,1781,94730823,36.45,36.65,35.9,35.95,-,0.35,35.95,24,36.00,12,28.31,,,,,,,,,
3060,銘異,310405,353,6387439,20.8,20.8,20.4,20.7, ,0.0,20.60,1,20.70,3,0.0,,,,,,,,,
3062,建漢,17781256,8196,443530102,26.0,26.05,24.5,24.5,-,1.3,24.50,360,24.55,173,0.0,,,,,,,,,
3064,泰偉,19749,26,741845,37.65,38.7,36.75,38.65,,0.95,37.0,2,38.6,5,,37.56,"13,011,451",38.65,42.5,34.8,0.0,112.0,0.0,4.96
3066,李洲,565535,489,13031672,22.15,23.95,22.15,22.4,,0.55,22.4,3,22.5,5,,23.04,"83,070,612",22.4,24.6,20.2,0.0,112.0,0.0,1.75
3067,全域,13001,30,479428,34.0,34.0,34.0,34.0,,0.0,32.65,1,34.95,1,29.06,36.88,"20,000,000",34.0,37.4,30.6,0.0,112.0,0.0,2.53
3071,協禧,742872,632,27902362,37.1,38.3,37.05,37.15,,0.2,37.1,1,37.2,3,30.7,37.56,"110,000,000",37.15,40.85,33.45,1.664,111.0,4.48,2.77
3073,天方能源,213055,150,6958253,30.45,34.0,30.45,30.45,,-0.5,30.4,1,30.45,1,,32.66,"32,099,556",30.45,33.45,27.45,0.0,112.0,0.0,2.34
3078,僑威,1078277,1007,85343831,79.8,79.8,78.9,79.2,,-0.3,79.1,25,79.2,12,11.66,79.15,"227,391,064",79.2,87.1,71.3,4.8,112.0,6.06,2.73
3081,聯亞,828405,741,111701228,134.5,136.0,133.5,135.5,,2.0,135.5,14,136.0,18,,134.84,"91,861,677",135.5,149.0,122.0,0.5,112.0,0.37,3.22
3083,網龍,1400398,1309,73570516,53.5,54.6,51.3,51.9,,-1.1,51.8,16,52.0,22,5190.0,52.54,"86,441,108",51.9,57.0,46.75,0.0,112.0,0.0,3.39
3085,新零售,5000,4,52450,10.6,10.6,10.3,10.35,,-0.65,10.3,3,10.6,1,,10.49,"29,019,288",10.35,11.35,9.32,0.0,112.0,0.0,2.49
3086,華義,83425,90,9763289,118.0,118.5,116.0,118.5,,2.0,118.0,10,118.5,1,84.04,117.03,"23,611,299",118.5,130.0,107.0,1.50000004,112.0,1.27,8.39
3088,艾訊,624300,1005,57341367,92.0,92.8,91.3,91.8,,0.7,91.7,13,91.8,25,12.77,91.85,"101,910,460",91.8,100.5,82.7,4.3,112.0,4.68,2.22
3090,日電貿,313272,475,18603668,59.1,59.7,59.1,59.7,+,0.5,59.70,3,59.80,13,17.98,,,,,,,,,
3092,鴻碩,63732,488,2020363,31.7,31.75,31.6,31.7, ,0.0,31.65,11,31.70,1,0.0,,,,,,,,,
3093,港建*,75603,61,2312642,30.8,30.95,30.45,30.45,,-0.05,30.45,11,30.65,11,15.07,30.59,"145,155,576",30.45,33.45,27.45,1.8,112.0,5.91,3.82
3094,聯傑,311901,292,10420317,33.55,33.75,33.25,33.35,-,0.2,33.35,6,33.45,1,54.67,,,,,,,,,
3095,及成,52214,88,1703321,32.2,33.6,32.2,33.5,,1.75,32.35,1,33.5,3,,32.62,"10,000,000",33.5,36.85,30.15,0.0,112.0,0.0,5.82
3105,穩懋,1534377,1679,224286256,145.5,147.5,145.0,146.0,,0.5,146.0,69,146.5,1,,146.17,"423,940,384",146.0,160.5,131.5,0.0,112.0,0.0,1.82
3114,好德,29520,30,812431,27.55,27.75,27.45,27.55,,0.0,27.5,4,27.55,1,17.77,27.52,"65,129,792",27.55,30.3,24.8,1.2,112.0,4.36,1.16
3115,富榮綱,1,1,10,,,,,,,10.45,20,10.95,2,,10.0,"43,697,600",10.45,11.45,9.41,0.0,112.0,0.0,2.25
3118,進階,17025,67,531624,31.2,31.25,31.2,31.2,,0.0,31.2,6,31.25,8,16.08,31.23,"32,452,860",31.2,34.3,28.1,1.7,112.0,5.45,1.84
3122,笙泉,173154,223,6490289,37.75,38.35,37.2,37.4,,-0.3,37.4,2,37.8,2,,37.48,"40,028,986",37.4,41.1,33.7,0.0,112.0,0.0,3.24
3128,昇銳,699513,491,22177621,31.2,32.3,31.1,31.8,,0.95,31.8,11,31.85,4,35.33,31.7,"42,000,000",31.8,34.95,28.65,1.2,111.0,3.77,2.09
3130,一零四,22704,65,5155319,226.0,228.5,226.0,227.0,+,1.0,226.50,2,227.50,1,16.69,,,,,,,,,
3131,弘塑,1314075,1822,1159212028,853.0,907.0,853.0,877.0,,24.0,877.0,3,878.0,1,40.68,882.15,"29,216,015",877.0,964.0,790.0,16.0,112.0,1.82,6.82
3138,耀登,220125,266,29066627,130.0,134.0,129.5,133.0,+,3.5,133.00,8,133.50,7,30.16,,,,,,,,,
3141,晶宏,188438,200,14706900,78.0,78.9,77.7,77.9,,-0.1,77.9,1,78.0,1,68.94,78.05,"75,067,678",77.9,85.6,70.2,0.50705826,112.0,0.65,2.47
3147,大綜,1559153,1401,215345967,133.0,141.5,131.5,139.0,,7.0,139.0,11,139.5,12,18.83,138.12,"39,006,099",139.0,152.5,125.5,5.0,112.0,3.6,4.25
3149,正達,2243361,1841,57972052,26.2,26.75,25.3,25.35,-,0.8,25.30,35,25.35,2,0.0,,,,,,,,,
3152,璟德,128020,217,29439976,231.0,234.0,227.0,234.0,,4.0,233.0,1,234.5,1,57.21,229.96,"69,016,200",234.0,257.0,211.0,3.68,112.0,1.57,4.5
3162,精確,367619,371,14276726,39.3,39.45,38.45,38.45,,-0.75,38.45,5,38.85,1,38.07,38.84,"130,614,142",38.45,42.25,34.65,0.0,112.0,0.0,1.88
3163,波若威,2606989,2122,267609092,103.5,104.0,102.0,102.0,,-0.5,102.0,244,102.5,11,18.12,102.65,"80,540,741",102.0,112.0,91.8,3.6,112.0,3.53,3.14
3164,景岳,280935,639,6237220,22.55,22.55,22.0,22.35,-,0.2,22.30,8,22.40,2,58.82,,,,,,,,,
3167,大量,279351,313,16832873,60.5,61.4,59.7,60.2,+,0.4,60.20,5,60.40,4,376.25,,,,,,,,,
3168,眾福科,426263,354,26611144,62.9,63.0,62.2,62.4,-,0.5,62.40,2,62.50,1,15.52,,,,,,,,,
3169,亞信,1019623,1182,127956518,125.0,127.5,124.5,125.0,,-3.0,125.0,17,125.5,5,34.06,125.49,"62,776,981",125.0,137.5,112.5,3.5,112.0,2.8,4.51
3171,新洲,1291010,960,39080520,30.7,30.85,29.8,29.8,,-1.1,29.8,24,29.9,2,14.33,30.27,"71,302,317",29.8,32.75,26.85,2.0,112.0,6.71,1.85
3176,基亞,154986,225,6029691,39.15,39.2,38.65,38.95,,-0.15,38.95,1,39.0,1,,38.9,"139,429,755",38.95,42.8,35.1,0.0,112.0,0.0,3.41
3178,公準,855395,821,102771459,121.0,123.0,118.0,119.0,,0.5,119.0,28,119.5,28,26.33,120.15,"45,050,000",119.0,130.5,107.5,2.5,111.0,2.1,4.2
3188,鑫龍騰,1536688,1080,43005596,28.15,28.65,27.55,28.2,,-0.5,28.15,16,28.2,39,13.76,27.99,"186,309,876",28.2,31.0,25.4,1.6,112.0,5.67,1.97
3189,景碩,1846081,1743,182773199,99.1,100.5,98.4,98.7,-,0.2,98.70,8,98.90,3,987.0,,,,,,,,,
3191,雲科,5041,46,108252,21.3,21.95,21.3,21.95,,-0.25,21.55,1,21.95,5,,21.47,"43,597,381",21.95,24.1,19.8,0.0,112.0,0.0,7.78
3202,樺晟,424560,249,5130251,12.15,12.3,12.0,12.05,,-0.05,12.0,34,12.05,6,,12.08,"122,044,870",12.05,13.25,10.85,0.0,112.0,0.0,1.22
3205,佰研,85575,447,3548815,41.15,42.4,41.0,42.4,,1.25,41.1,1,42.4,7,,41.47,"32,545,631",42.4,46.6,38.2,0.0,112.0,0.0,2.68
3206,志豐,192243,233,9098453,47.3,47.6,46.8,47.35,,-0.1,47.35,1,47.5,16,9.82,47.33,"58,916,621",47.35,52.0,42.65,2.5,112.0,5.28,1.94
3207,耀勝,2991986,2073,387722274,128.5,133.5,127.0,129.0,,1.0,128.5,1,129.0,15,73.71,129.59,"60,770,341",129.0,141.5,116.5,0.9,112.0,0.7,5.65
3209,全科,292416,400,10609395,36.25,36.45,36.15,36.2,-,0.05,36.20,16,36.25,4,14.09,,,,,,,,,
3211,順達,2067307,1880,196120581,95.8,96.2,93.8,94.4,,-0.6,94.3,21,94.4,6,18.05,94.87,"151,356,271",94.4,103.5,85.0,5.52904,112.0,5.86,1.7
3213,茂訊,268110,466,24052030,90.7,90.8,89.2,90.1,,0.1,90.0,2,90.1,4,11.48,89.71,"58,685,547",90.1,99.1,81.1,5.4,112.0,5.99,2.08
3217,優群,1398936,1235,253342051,181.0,185.0,178.5,179.5,,-0.5,179.5,33,180.0,14,22.13,181.1,"90,104,203",179.5,197.0,162.0,6.4,112.0,3.57,3.76
3218,大學光,322682,804,87811107,273.5,274.5,271.0,271.5,,-1.5,271.0,28,271.5,1,22.0,272.13,"84,724,899",271.5,298.5,244.5,7.0,112.0,2.58,7.24
3219,倚強科,7128,11,281987,39.35,39.75,39.35,39.6,,0.25,39.6,7,39.85,1,96.59,39.56,"70,428,508",39.6,43.55,35.65,0.3659499,112.0,0.92,2.19
