symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
2608,嘉里大榮,281884,202,10901165,38.8,38.85,38.55,38.65,-,0.1,38.60,5,38.65,1,10.65,,,,,,,,,
2609,陽明,37646092,22304,1678568525,45.45,45.45,44.05,44.15,-,1.45,44.15,53,44.20,57,32.23,,,,,,,,,
2610,華航,18412690,7105,354094471,19.4,19.45,19.1,19.1,-,0.3,19.10,"2,103",19.15,220,16.9,,,,,,,,,
2611,志信,6197956,3503,144691345,23.8,23.8,23.05,23.2,-,0.6,23.20,39,23.25,6,9.35,,,,,,,,,
2612,中航,452373,405,20142875,45.35,45.35,44.1,44.15,-,0.9,44.15,5,44.20,1,26.6,,,,,,,,,
2613,中櫃,90481,147,1993079,22.1,22.15,21.9,21.9,-,0.15,21.85,6,21.90,1,30.85,,,,,,,,,
2614,東森,748370,1907,15055583,20.05,20.35,19.9,20.0, ,0.0,20.00,20,20.05,5,0.0,,,,,,,,,
2615,萬海,6059257,4707,270442267,45.5,45.5,44.15,44.55,-,0.85,44.50,51,44.55,52,0.0,,,,,,,,,
2616,山隆,755299,1635,20141611,26.8,26.8,26.6,26.65,-,0.25,26.65,8,26.70,29,55.52,,,,,,,,,
2617,台航,1490944,929,51649331,35.15,35.15,34.1,34.5,-,0.65,34.50,6,34.55,11,8.65,,,,,,,,,
2618,長榮航,46974578,16009,1459848577,31.4,31.4,30.9,30.95,-,0.45,30.95,420,31.00,148,7.74,,,,,,,,,
2630,亞航,3560475,2535,123872727,34.6,35.6,33.6,35.0,+,0.5,34.95,7,35.00,19,129.63,,,,,,,,,
2633,台灣高鐵,3796692,1396,114135074,30.15,30.2,30.0,30.0,-,0.1,30.00,18,30.05,29,21.58,,,,,,,,,
2634,漢翔,5268929,3924,263486297,50.7,50.8,49.35,49.65,-,0.75,49.65,87,49.70,19,21.04,,,,,,,,,
2636,台驊投控,1426981,1889,135541215,97.9,97.9,93.4,94.0,-,3.3,94.00,26,94.10,10,8.74,,,,,,,,,
2637,慧洋-KY,3948158,3085,237473654,62.0,62.1,59.0,59.5,-,2.4,59.50,71,59.60,14,13.58,,,,,,,,,
2640,大車隊,70950,111,8301042,117.5,118.0,116.0,117.5,,0.0,117.0,3,117.5,10,16.6,117.0,"59,264,956",117.5,129.0,106.0,6.0,112.0,5.11,3.67
2641,正德,3289729,1881,65910189,20.6,20.6,19.8,19.85,,-0.6,19.85,46,19.9,61,11.75,20.04,"297,572,351",19.85,21.8,17.9,0.5,112.0,2.52,0.94
2642,宅配通,118849,509,4477869,37.75,37.75,37.55,37.6,-,0.1,37.60,3,37.65,3,37.98,,,,,,,,,
2643,捷迅,97958,97,7152110,73.5,74.1,72.5,72.5,,-0.8,72.5,7,72.8,1,9.63,73.01,"35,000,000",72.5,79.7,65.3,7.0,111.0,9.66,1.37
2645,長榮航太,1363374,1242,147048369,109.0,110.0,106.5,107.5,-,1.0,107.00,57,107.50,14,21.98,,,,,,,,,
2701,萬企,159341,142,1983078,12.45,12.5,12.4,12.4,-,0.05,12.40,8,12.45,38,23.4,,,,,,,,,
2702,華園,81704,279,1561059,19.1,19.2,19.0,19.1,+,0.05,19.05,4,19.10,7,119.38,,,,,,,,,
2704,國賓,3954640,2143,240157782,56.9,61.6,56.3,61.6,+,5.6,61.60,127,--,0,45.97,,,,,,,,,
2705,六福,1141388,827,20303914,17.8,17.95,17.65,17.65,+,0.1,17.65,25,17.70,2,0.0,,,,,,,,,
2706,第一店,102255,121,1526002,15.0,15.0,14.9,14.9,-,0.05,14.90,1,14.95,10,24.83,,,,,,,,,
2707,晶華,296815,592,66807616,228.0,228.0,223.5,224.0,-,4.0,223.50,15,224.00,4,20.16,,,,,,,,,
2712,遠雄來,31000,24,988500,32.25,32.25,31.7,31.75,-,0.15,31.65,4,31.90,1,67.55,,,,,,,,,
2718,晶悅,70050,57,6044170,86.5,87.5,85.5,85.5,,-0.3,85.4,2,85.9,2,10.82,86.28,"87,576,000",85.5,94.0,77.0,0.0,111.0,0.0,3.16
2719,燦星旅,12500,22,690826,55.6,56.1,55.0,55.0,,-0.3,54.8,1,55.2,1,35.95,55.27,"68,742,100",55.0,60.5,49.5,0.0,112.0,0.0,6.11
2722,夏都,148038,224,7566579,51.5,51.7,50.4,50.6, ,0.0,50.60,1,50.70,1,73.33,,,,,,,,,
2723,美食-KY,339684,366,31083486,91.7,92.3,90.7,91.0,-,0.6,91.00,5,91.10,3,18.84,,,,,,,,,
2724,藝舍-KY,48004,29,894548,18.4,19.05,18.3,18.7,,0.3,18.5,2,18.7,7,,18.63,"59,656,345",18.7,20.55,16.85,0.0,112.0,0.0,4.95
2726,雅茗-KY,6000,6,152200,25.3,25.5,25.2,25.45,,-0.15,25.25,1,25.45,1,,25.37,"28,000,000",25.45,27.95,22.95,0.0,112.0,0.0,3.87
2727,王品,661874,1575,159957707,244.5,244.5,240.0,240.5,-,2.5,240.50,22,241.50,3,14.37,,,,,,,,,
2729,瓦城,252984,583,59438062,237.5,237.5,233.0,233.5,,-4.0,233.5,8,234.0,2,18.88,234.95,"35,943,894",233.5,256.5,210.5,11.0,112.0,4.71,3.25
2731,雄獅,874881,927,118131263,136.5,137.0,133.5,135.5,-,1.0,135.50,3,136.00,51,9.07,,,,,,,,,
2732,六角,268498,411,34847706,132.0,132.0,128.0,128.5,,-2.5,128.5,18,129.0,1,20.02,129.79,"46,485,570",128.5,141.0,116.0,6.49655101,112.0,5.06,3.13
2734,易飛網,126330,109,4733367,37.9,37.9,37.3,37.35,,-0.7,37.3,33,37.35,1,266.79,37.47,"42,259,760",37.35,41.05,33.65,0.0,111.0,0.0,4.74
2736,富野,191054,118,4773512,25.4,25.4,24.7,24.7,,-0.35,24.7,3,25.0,5,247.0,24.99,"49,972,230",24.7,27.15,22.25,0.0,112.0,0.0,1.05
2739,寒舍,507870,411,25848309,51.1,51.9,50.0,50.2,-,0.7,50.20,4,50.30,2,12.3,,,,,,,,,
2740,天蔥,2129,14,78782,37.0,37.0,37.0,37.0,,-0.1,37.0,2,37.8,1,,37.0,"23,185,484",37.0,40.7,33.3,0.0,112.0,0.0,5.88
2743,山富,266486,243,30646541,116.5,117.5,113.5,114.0,,-2.5,114.0,1,115.0,3,16.1,115.0,"36,011,700",114.0,125.0,103.0,3.0,112.0,2.63,5.12
2745,五福,123071,144,9687188,79.9,79.9,78.0,79.1,,-0.1,78.5,4,79.2,2,10.05,78.71,"33,808,526",79.1,87.0,71.2,0.0,111.0,0.0,4.03
2748,雲品,290239,311,20923719,73.0,73.0,71.4,71.6,-,1.0,71.60,5,71.70,2,26.72,,,,,,,,,
2752,豆府,41604,118,11892681,268.0,294.5,268.0,276.5,,8.5,276.0,1,285.0,1,18.71,285.85,"26,267,382",276.5,304.0,249.0,13.3,112.0,4.81,6.12
2753,八方雲集,123447,676,20406925,165.0,166.0,164.5,166.0,+,1.0,165.50,12,166.00,2,18.71,,,,,,,,,
2754,亞洲藏壽司,94000,248,9763380,104.5,105.0,103.0,103.0,,-2.5,102.5,8,103.0,2,22.69,103.87,"46,721,000",103.0,113.0,92.7,1.49993578,111.0,1.46,2.94
2755,揚秦,57428,168,5403649,95.1,95.1,93.2,94.1,,-1.1,94.1,1,94.6,2,21.39,94.09,"30,140,000",94.1,103.5,84.7,3.6,112.0,3.83,3.77
2756,聯發國際,37278,58,3219845,86.4,86.8,85.8,86.8,,1.0,86.5,3,87.0,2,19.04,86.37,"24,542,820",84.3,92.7,75.9,4.5,112.0,5.18,3.84
2762,世界健身-KY,595592,649,68658021,120.0,121.5,111.5,114.0,-,6.0,114.00,23,114.50,1,32.57,,,,,,,,,
2801,彰銀,12915048,2838,237203804,18.35,18.45,18.3,18.4,+,0.05,18.35,"1,118",18.40,"3,858",15.33,,,,,,,,,
2809,京城銀,3438345,1996,173687682,51.1,51.2,50.1,50.5,-,0.4,50.50,25,50.60,34,9.03,,,,,,,,,
2812,台中銀,3698917,2062,62578980,16.9,17.0,16.85,16.85,-,0.05,16.85,957,16.90,132,12.86,,,,,,,,,
2816,旺旺保,609263,442,17799543,29.55,29.55,29.0,29.2,-,0.2,29.20,26,29.30,4,5.44,,,,,,,,,
2820,華票,1080381,383,16254663,15.0,15.1,15.0,15.05,+,0.05,15.00,406,15.05,34,15.68,,,,,,,,,
2832,台產,706768,492,18482253,26.3,26.35,26.05,26.05,-,0.25,26.05,22,26.10,1,9.65,,,,,,,,,
2834,臺企銀,36035507,6211,570171465,15.8,15.9,15.7,15.75, ,0.0,15.75,"1,134",15.80,226,12.21,,,,,,,,,
2836,高雄銀,5764560,1061,68037782,11.8,11.85,11.75,11.8, ,0.0,11.75,832,11.80,19,17.35,,,,,,,,,
2838,聯邦銀,1631666,789,24638506,15.15,15.2,15.05,15.1,-,0.05,15.10,14,15.15,65,13.85,,,,,,,,,
2845,遠東銀,4101591,1126,58273378,14.2,14.3,14.15,14.2, ,0.0,14.20,157,14.25,778,13.79,,,,,,,,,
2849,安泰銀,68555,38,965810,14.05,14.1,14.05,14.05, ,0.0,14.05,25,14.10,3,25.09,,,,,,,,,
2850,新產,768726,604,63622317,83.3,83.4,82.3,83.3,+,0.1,83.20,6,83.40,5,9.03,,,,,,,,,
2851,中再保,1320240,830,32537510,24.75,24.85,24.5,24.6,-,0.15,24.55,49,24.60,29,9.43,,,,,,,,,
2852,第一保,347011,225,6719944,19.35,19.5,19.3,19.35,-,0.05,19.35,26,19.40,3,9.17,,,,,,,,,
2855,統一證,3035864,1256,70528751,23.25,23.45,22.85,23.15,-,0.2,23.10,94,23.15,28,11.69,,,,,,,,,
2867,三商壽,6760205,2120,32411143,4.81,4.84,4.78,4.8,-,0.01,4.80,60,4.81,420,0.0,,,,,,,,,
2880,華南金,14838111,4251,341806016,23.0,23.15,22.9,23.05,+,0.15,23.00,626,23.05,153,14.59,,,,,,,,,
2881,富邦金,9636947,5189,668832623,69.0,69.6,69.0,69.6,+,0.6,69.50,133,69.60,592,15.4,,,,,,,,,
2882,國泰金,15741364,6009,758521372,47.9,48.45,47.85,48.35,+,0.25,48.30,239,48.35,6,15.4,,,,,,,,,
2883,開發金,61283933,12933,879021684,14.3,14.5,14.2,14.3,+,0.05,14.30,640,14.35,449,13.88,,,,,,,,,
2884,玉山金,36694028,14329,998485488,27.0,27.35,27.0,27.35,+,0.3,27.30,70,27.35,26,19.68,,,,,,,,,
2885,元大金,20993010,8269,631951298,29.95,30.3,29.85,30.1,+,0.25,30.10,"1,520",30.15,242,14.4,,,,,,,,,
2886,兆豐金,17024108,7437,689023750,40.15,40.7,40.1,40.55,+,0.55,40.55,82,40.60,51,17.18,,,,,,,,,
2887,台新金,14423123,4381,259925115,17.95,18.1,17.9,18.05,+,0.1,18.05,396,18.10,"2,526",16.71,,,,,,,,,
2888,新光金,21524356,4806,174368788,8.1,8.16,8.08,8.08, ,0.0,8.08,"2,118",8.09,51,0.0,,,,,,,,,
2889,國票金,6410351,2440,88009133,13.75,13.8,13.65,13.7, ,0.0,13.70,11,13.75,484,23.62,,,,,,,,,
2890,永豐金,40588190,8724,873758198,20.85,21.8,20.8,21.65,+,0.5,21.65,46,21.70,155,13.53,,,,,,,,,
2891,中信金,40021007,11882,1275345950,31.7,32.2,31.6,31.8,+,0.1,31.80,372,31.85,35,11.4,,,,,,,,,
2892,第一金,12765500,4411,354149308,27.6,27.85,27.6,27.8,+,0.1,27.75,7,27.80,"1,200",16.85,,,,,,,,,
2897,王道銀行,5332571,1182,52858395,9.96,9.96,9.87,9.9,-,0.01,9.89,134,9.90,595,11.93,,,,,,,,,
2901,欣欣,48701,66,1281118,26.2,26.5,26.15,26.4,+,0.2,26.30,2,26.40,2,64.39,,,,,,,,,
2903,遠百,4697540,2052,136061354,29.15,29.25,28.8,28.85,-,0.35,28.85,25,28.90,16,14.79,,,,,,,,,
2904,匯僑,77565,63,1407256,18.15,18.25,18.1,18.15, ,0.0,18.10,23,18.20,5,21.61,,,,,,,,,
2905,三商,512108,363,6367986,12.45,12.5,12.35,12.35,-,0.1,12.35,24,12.40,8,0.0,,,,,,,,,
2906,高林,753668,339,14881440,19.75,19.95,19.6,19.8,+,0.05,19.80,3,19.85,7,34.74,,,,,,,,,
2908,特力,220394,59,4507930,20.5,20.5,20.4,20.45, ,0.0,20.40,6,20.45,4,39.33,,,,,,,,,
2910,統領,34030,24,930225,27.4,27.5,27.1,27.45,+,0.05,27.30,1,27.45,5,23.46,,,,,,,,,
2911,麗嬰房,187335,499,1310731,6.99,7.2,6.92,6.98,-,0.01,6.98,2,7.04,1,0.0,,,,,,,,,
2912,統一超,1487296,2277,396416248,268.0,268.0,266.0,266.0,-,1.5,266.00,4,266.50,7,26.05,,,,,,,,,
2913,農林,2075169,1481,42376343,20.5,20.65,20.2,20.25,-,0.05,20.25,36,20.30,20,0.0,,,,,,,,,
2915,潤泰全,2048684,1185,121334398,59.3,59.6,58.8,59.0,-,0.3,58.90,84,59.10,11,8.4,,,,,,,,,
2916,滿心,235994,169,15056208,63.2,64.4,63.1,64.4,,1.2,64.3,2,64.5,35,13.97,63.8,"54,626,878",64.4,70.8,58.0,4.0,112.0,6.21,3.09
2923,鼎固-KY,22221,28,550466,24.7,25.2,24.6,24.6, ,0.0,24.60,4,24.85,5,76.88,,,,,,,,,
2924,宏太-KY,7000,7,173900,25.6,25.6,24.2,25.05,,0.05,25.05,1,26.0,1,,24.84,"32,805,174",25.05,27.55,22.55,0.0,112.0,0.0,4.89
2926,誠品生活,8210,13,486779,59.4,59.4,59.1,59.4,,0.0,59.3,1,59.5,2,,59.29,"47,389,650",59.4,65.3,53.5,0.0,112.0,0.0,5.08
2929,淘帝-KY,162578,153,1580901,9.79,9.79,9.66,9.73,-,0.06,9.72,2,9.76,3,0.0,,,,,,,,,
2937,集雅社,36275,32,1282407,35.8,35.8,35.0,35.75,,-0.05,35.1,11,35.8,1,12.72,35.35,"39,583,614",35.75,39.3,32.2,2.0,112.0,5.59,1.49
2939,凱羿-KY,53106,137,1479087,28.0,28.0,27.6,28.0, ,0.0,27.85,1,28.00,13,0.0,,,,,,,,,
2941,米斯特,120922,121,9665479,82.1,82.1,77.7,80.6,,-1.5,80.5,3,80.6,1,19.38,79.93,"15,390,000",80.6,88.6,72.6,3.5,112.0,4.34,4.53
2945,三商家購,83965,128,3934075,46.6,47.4,46.1,46.95,+,0.35,46.70,6,46.95,1,31.3,,,,,,,,,
2947,振宇五金,7172,77,574553,80.1,80.1,80.1,80.1,,0.0,80.0,1,80.3,2,34.53,80.11,"19,268,600",80.1,88.1,72.1,1.3,112.0,1.62,2.1
2948,寶陞,8200,9,548960,67.6,67.6,65.8,67.4,,-0.2,66.5,1,67.0,1,15.82,66.95,"28,000,000",67.4,74.1,60.7,3.31428571,112.0,4.92,1.86
2949,欣新網,32715,117,3589917,112.0,112.0,108.0,110.0,,-1.5,108.5,3,110.0,1,17.49,109.73,"24,200,000",110.0,121.0,99.0,2.5,112.0,2.27,2.62
3002,歐格,246504,160,3718933,15.35,15.35,14.9,14.95,-,0.3,14.95,2,15.05,12,135.91,,,,,,,,,
3003,健和興,245971,245,17213860,70.5,70.9,69.3,69.6,-,0.9,69.50,2,69.70,2,19.94,,,,,,,,,
3004,豐達科,393230,426,39745632,102.5,103.0,100.0,100.5,-,0.5,100.50,3,101.00,10,17.63,,,,,,,,,
3005,神基,22090978,17062,3214382488,146.5,149.5,140.5,146.0,+,2.0,145.50,237,146.00,16,23.78,,,,,,,,,
3006,晶豪科,4987535,3897,440368310,90.0,90.8,86.5,86.9,-,2.1,86.90,40,87.00,1,0.0,,,,,,,,,
3008,大立光,783691,3388,1937917375,,,,,-,25.0,"2,430.00",20,"2,435.00",1,18.12,,,,,,,,,
3010,華立,1814115,1964,203481315,114.0,115.5,109.5,110.5,-,3.0,110.00,207,110.50,16,12.35,,,,,,,,,
3011,今皓,1101030,506,35909550,33.05,33.05,32.2,32.25,-,0.75,32.25,18,32.30,18,0.0,,,,,,,,,
3013,晟銘電,3701277,2414,201659689,57.0,57.0,52.5,53.4,-,3.1,53.40,44,53.50,38,41.4,,,,,,,,,
3014,聯陽,3223841,5163,567721144,176.0,179.0,173.5,174.5,-,1.0,174.00,32,174.50,2,17.7,,,,,,,,,
3015,全漢,312244,651,17425575,55.9,56.8,55.1,55.5,+,0.1,55.50,17,55.70,2,17.34,,,,,,,,,
3016,嘉晶,822621,1047,47532988,59.0,59.4,57.0,57.0,-,1.8,57.00,17,57.10,1,100.0,,,,,,,,,
3017,奇鋐,17025904,21485,9399522045,584.0,586.0,533.0,541.0,-,42.0,540.00,171,541.00,60,39.09,,,,,,,,,
3018,隆銘綠能,17759,363,249427,14.05,14.05,14.0,14.0,-,0.05,14.00,3,14.05,2,0.0,,,,,,,,,
3019,亞光,1350454,1425,87955459,65.4,66.2,64.2,64.9,-,0.3,64.50,7,64.90,13,23.35,,,,,,,,,
3021,鴻名,337154,258,7488177,22.45,22.5,22.0,22.05,-,0.2,22.05,2,22.10,4,16.46,,,,,,,,,
3022,威強電,997730,1231,81760496,82.7,83.3,81.1,81.6,-,1.1,81.60,2,81.70,4,10.42,,,,,,,,,
3023,信邦,1827412,4583,511618749,282.0,286.0,274.5,278.5,-,1.5,278.00,4,278.50,6,20.36,,,,,,,,,
3024,憶聲,2054858,813,35370023,16.95,17.45,16.85,17.25,+,0.4,17.25,79,17.30,15,44.23,,,,,,,,,
3025,星通,2161613,2257,148028886,69.8,70.6,66.8,67.2,-,2.1,67.10,7,67.20,6,19.09,,,,,,,,,
3026,禾伸堂,212734,302,20461853,96.5,96.6,95.8,96.4, ,0.0,96.10,1,96.40,5,18.79,,,,,,,,,
3027,盛達,1976198,1685,89811468,46.15,46.25,44.65,44.7,-,1.0,44.70,10,44.75,2,72.1,,,,,,,,,
3028,增你強,689425,766,24306699,35.55,35.75,35.0,35.2,-,0.3,35.15,3,35.20,29,17.6,,,,,,,,,
3029,零壹,1692948,2169,124072826,74.6,74.6,72.2,72.8,-,1.6,72.70,25,72.80,11,16.25,,,,,,,,,
3030,德律,629342,1142,51758599,83.8,83.9,80.7,82.2,-,0.4,82.10,3,82.20,7,19.39,,,,,,,,,
3031,佰鴻,555400,388,11270374,20.5,20.55,20.05,20.1,-,0.3,20.10,6,20.15,9,19.14,,,,,,,,,
3032,偉訓,2880565,2267,225766583,80.2,80.5,76.8,77.3,-,2.5,77.20,50,77.30,19,14.31,,,,,,,,,
3033,威健,4723565,4087,152206188,32.55,33.0,31.75,31.95,-,0.9,31.95,39,32.00,6,17.36,,,,,,,,,
3034,聯詠,4821258,7619,2801823093,590.0,593.0,575.0,583.0,-,6.0,582.00,1,583.00,46,15.21,,,,,,,,,
3035,智原,5166542,8801,1770064697,349.0,353.0,336.0,339.5,-,9.5,339.50,28,340.00,17,53.05,,,,,,,,,
3036,文曄,8989397,6687,1427758395,162.0,164.5,154.0,156.0,-,4.0,156.00,35,156.50,1,41.94,,,,,,,,,
3037,欣興,24935395,26074,4853657026,200.0,203.0,189.5,190.0,-,8.0,190.00,276,190.50,24,24.17,,,,,,,,,
3038,全台,1019881,877,33857004,33.8,33.8,32.85,32.95,-,0.55,32.95,15,33.05,5,11.73,,,,,,,,,
3040,遠見,41846,310,1246667,29.85,29.85,29.7,29.75,-,0.1,29.75,5,29.80,2,29.17,,,,,,,,,
3041,揚智,4495336,2226,109621073,24.25,24.7,24.0,24.4,+,0.15,24.40,3,24.45,10,0.0,,,,,,,,,
3042,晶技,4905518,3618,552826313,115.0,116.5,110.5,112.5,-,2.5,112.50,6,113.00,46,20.34,,,,,,,,,
3043,科風,129731,177,4018884,31.3,31.6,30.65,31.05,-,0.2,31.05,1,31.10,1,0.0,,,,,,,,,
3044,健鼎,7329035,7077,1529523469,216.5,216.5,205.0,205.5,-,10.0,205.50,145,206.00,3,17.82,,,,,,,,,
3045,台灣大,5899018,3115,591751170,99.9,101.0,99.6,100.5,+,0.6,100.50,131,101.00,"1,780",24.75,,,,,,,,,
3046,建碁,301280,424,19076792,64.7,64.7,62.6,63.1,-,1.5,63.10,2,63.30,2,21.32,,,,,,,,,
3047,訊舟,1880406,917,28730358,15.45,15.55,15.1,15.1,-,0.35,15.10,55,15.15,17,0.0,,,,,,,,,
3048,益登,402538,573,9560629,24.05,24.05,23.5,23.65,-,0.4,23.65,1,23.70,4,,,,,,,,,,
3049,精金,1531859,758,12713852,8.37,8.4,8.22,8.23,-,0.08,8.23,21,8.24,12,0.0,,,,,,,,,
3050,鈺德,11188584,3222,256428085,23.2,23.7,22.1,22.95,-,0.15,22.85,10,22.95,3,45.9,,,,,,,,,
3051,力特,2237789,1921,84610715,38.4,38.8,37.3,37.45,-,0.85,37.40,27,37.50,1,64.57,,,,,,,,,
3052,夆典,946208,551,11848487,12.55,12.7,12.4,12.5,-,0.05,12.50,13,12.55,32,12.25,,,,,,,,,
3054,立萬利,50400,30,1053540,21.1,21.1,20.65,20.9,-,0.2,20.65,5,20.95,5,348.33,,,,,,,,,
3055,蔚華科,2865782,2843,205408210,71.3,73.5,69.7,70.4,-,0.2,70.40,4,70.50,1,0.0,,,,,,,,,
3056,富華新,1427542,1382,40070792,28.2,28.4,27.85,27.95,-,0.25,27.95,22,28.00,14,31.06,,,,,,,,,
3057,喬鼎,199816,315,2479359,12.65,12.8,12.3,12.3,-,0.35,12.30,15,12.35,4,0.0,,,,,,,,,
3058,立德,5842300,3152,136967637,24.3,24.3,22.75,23.3,-,1.0,23.25,23,23.30,32,86.3,,,,,,,,,
3059,華晶科,18754017,11163,700226503,38.75,38.9,36.15,36.25,-,2.45,36.20,55,36.25,6,28.54,,,,,,,,,
3060,銘異,551629,492,11303593,20.75,20.8,20.25,20.3,-,0.35,20.30,29,20.35,9,0.0,,,,,,,,,
3062,建漢,13355593,6435,313723199,24.2,24.6,22.7,22.9,-,1.7,22.90,50,22.95,152,0.0,,,,,,,,,
3064,泰偉,2538,9,81561,31.7,31.7,31.7,31.7,,-0.25,32.05,5,33.1,2,,32.14,"13,011,451",31.7,34.85,28.55,0.0,112.0,0.0,4.07
3066,李洲,295843,219,6701760,22.85,23.2,22.1,22.1,,-0.75,22.1,5,22.15,1,20.65,22.65,"83,070,612",22.1,24.3,19.9,0.0,112.0,0.0,1.71
3067,全域,11811,23,382873,35.35,35.35,32.85,32.85,,-1.25,32.95,1,35.2,3,28.08,32.42,"20,000,000",32.85,36.1,29.6,0.0,112.0,0.0,2.45
3071,協禧,978349,891,36740366,38.5,38.5,36.85,37.3,,-1.15,37.25,1,37.3,4,30.83,37.55,"110,000,000",37.3,41.0,33.6,1.664,111.0,4.46,2.78
3073,天方能源,32612,44,1020312,30.8,32.0,30.7,31.0,,0.65,30.25,1,31.1,1,,31.29,"32,099,556",31.0,34.1,27.9,0.0,112.0,0.0,2.38
3078,僑威,2073467,1806,164932110,80.3,80.9,78.8,79.1,,-1.4,79.1,28,79.2,4,11.65,79.54,"227,391,064",79.1,87.0,71.2,4.8,112.0,6.07,2.73
3081,聯亞,1847366,1915,254757360,140.5,142.5,135.0,135.5,,-3.0,135.5,36,136.0,3,,137.9,"91,861,677",135.5,149.0,122.0,0.5,112.0,0.37,3.22
3083,網龍,5718076,4025,311728980,53.5,56.5,53.0,54.4,,1.9,54.4,4,54.5,1,5440.0,54.52,"86,441,108",54.4,59.8,49.0,0.0,112.0,0.0,3.56
3085,新零售,12359,16,130868,10.7,11.05,10.45,10.45,,-0.8,10.45,3,10.65,1,,10.59,"29,019,288",10.45,11.45,9.41,0.0,112.0,0.0,2.52
3086,華義,126859,131,14974701,120.5,120.5,116.5,116.5,,-2.5,116.5,3,117.5,2,82.62,118.04,"23,611,299",116.5,128.0,105.0,1.50000004,112.0,1.29,8.24
3088,艾訊,1310334,1560,120148386,93.5,94.2,90.4,91.0,,-2.0,91.0,12,91.1,3,12.66,91.69,"101,910,460",91.0,100.0,81.9,4.3,112.0,4.73,2.2
3090,日電貿,688052,641,40715922,59.5,59.8,58.6,59.0,-,0.7,59.00,6,59.10,7,17.77,,,,,,,,,
3092,鴻碩,644178,516,20765513,31.55,32.9,31.45,32.4,+,0.9,32.20,2,32.40,3,0.0,,,,,,,,,
3093,港建*,142704,103,4388687,31.15,31.15,30.55,30.65,,-0.15,30.6,1,30.65,8,15.17,30.75,"145,155,576",30.65,33.7,27.6,1.8,112.0,5.87,3.84
3094,聯傑,419942,511,14086026,34.05,34.2,33.15,33.3,-,0.6,33.30,2,33.35,2,54.59,,,,,,,,,
3095,及成,12892,31,404896,32.0,32.55,31.0,31.05,,-0.75,31.05,1,32.0,2,,31.41,"10,000,000",31.05,34.15,27.95,0.0,112.0,0.0,7.78
3105,穩懋,3077438,2917,465456121,153.5,155.5,149.0,149.0,,-4.5,149.0,118,149.5,18,,151.25,"423,940,384",149.0,163.5,134.5,0.0,112.0,0.0,1.86
3114,好德,95859,77,2626973,27.6,27.6,27.3,27.45,,-0.15,27.4,1,27.5,4,17.71,27.4,"65,129,792",27.45,30.15,24.75,1.2,112.0,4.37,1.16
3115,富榮綱,2000,2,21050,10.6,10.6,10.45,10.45,,-0.15,10.5,1,10.6,1,,10.53,"43,697,600",10.45,11.45,9.41,0.0,112.0,0.0,2.25
3118,進階,79314,227,2472178,31.05,31.5,30.95,31.05,,0.05,31.05,1,31.1,1,16.01,31.17,"32,452,860",31.05,34.15,27.95,1.7,112.0,5.48,1.83
3122,笙泉,524014,507,19954945,39.5,39.85,37.4,37.45,,-1.55,37.4,15,37.5,5,,38.08,"40,028,986",37.45,41.15,33.75,0.0,112.0,0.0,3.25
3128,昇銳,272905,263,8511182,31.5,31.9,30.6,30.7,,-0.55,30.65,1,30.7,1,34.11,31.19,"42,000,000",30.7,33.75,27.65,1.2,111.0,3.91,2.02
3130,一零四,20055,181,4513810,224.5,226.0,224.5,225.0,-,1.0,225.00,9,225.50,2,16.54,,,,,,,,,
3131,弘塑,1165053,2273,1029353534,904.0,915.0,858.0,860.0,,-36.0,860.0,18,861.0,4,39.89,883.53,"29,216,015",860.0,946.0,774.0,16.0,112.0,1.86,6.69
3138,耀登,215523,432,28160235,132.5,133.5,129.5,129.5,-,3.5,129.50,6,130.00,1,29.37,,,,,,,,,
3141,晶宏,454850,422,35550134,78.0,79.3,77.0,77.0,,-1.0,77.0,21,77.1,1,68.14,78.16,"75,067,678",77.0,84.7,69.3,0.50705826,112.0,0.66,2.44
3147,大綜,1784792,1705,243558816,142.5,143.0,132.0,135.0,,-7.0,134.0,1,135.0,20,18.29,136.46,"39,006,099",135.0,148.5,121.5,5.0,112.0,3.7,4.13
3149,正達,783327,1501,18761591,24.75,24.75,23.6,23.7,-,0.7,23.70,6,23.80,3,0.0,,,,,,,,,
3152,璟德,238550,2061,55599279,240.5,240.5,229.5,231.0,,-9.5,230.5,3,231.0,1,56.48,233.07,"69,016,200",231.0,254.0,208.0,3.68,112.0,1.59,4.44
3162,精確,900121,580,34997323,38.1,39.5,38.05,38.65,,0.65,38.65,2,38.7,1,38.27,38.88,"130,614,142",38.65,42.5,34.8,0.0,112.0,0.0,1.89
3163,波若威,17028668,11816,1804411212,110.5,112.0,101.0,104.5,,-5.5,104.5,47,105.0,114,18.56,105.96,"80,540,741",104.5,114.5,94.1,3.6,112.0,3.44,3.22
3164,景岳,337252,615,7517531,22.5,22.5,22.15,22.15,-,0.35,22.15,2,22.25,3,58.29,,,,,,,,,
3167,大量,446373,681,26524574,61.2,61.2,58.1,59.0,-,2.6,59.00,7,59.40,4,368.75,,,,,,,,,
